pred,label
0.000104058214,-1
0.9999989,1
0.9996093,1
0.0069778203,-1
0.9945564,1
0.982788,1
0.9999882,1
0.0030140968,-1
0.0067360057,-1
8.232201e-06,-1
0.013833093,-1
0.0004179946,-1
0.77379966,-1
0.99947125,1
1.5587112e-07,-1
0.0002991731,-1
2.4655616e-05,-1
0.9899005,1
6.8786635e-06,-1
0.14669085,-1
0.00833131,-1
0.999998,1
0.9999863,1
0.9999982,1
1.0,1
5.7887938e-08,-1
0.0036498758,-1
0.9999888,1
0.99999976,1
0.0016372117,-1
0.00016206666,-1
6.689054e-06,-1
2.7893813e-05,-1
0.99999976,1
2.599553e-05,-1
0.99999976,1
0.9999808,1
0.002890375,-1
4.4392396e-05,-1
0.0001277632,-1
0.99999416,1
2.5162788e-06,-1
0.99999475,1
0.011800731,-1
0.000529663,-1
0.9999989,1
0.11489341,-1
4.715502e-07,-1
0.0003878106,-1
0.9999995,1
0.99814785,1
0.997174,1
0.0004704644,-1
0.9998876,1
0.9999571,1
0.0001642509,-1
0.0021125146,-1
0.00078441476,-1
0.00037667,-1
0.99951077,1
0.9999994,1
0.99999833,1
0.99949336,1
0.9999999,1
0.6620116,1
0.9999298,1
0.9999894,1
0.99950385,1
0.003410725,-1
0.009881684,-1
2.012024e-06,-1
3.058432e-06,-1
0.99907553,1
0.98562175,1
0.99999857,1
0.99999034,1
0.9999999,1
1.0743485e-05,-1
0.06968919,-1
0.99996746,1
0.00027598813,-1
0.004993942,-1
0.5788751,1
0.99999154,1
0.008436894,-1
0.0006067366,-1
0.99997723,1
0.018050702,-1
1.6265729e-05,-1
0.004226058,-1
6.926753e-05,-1
0.002606312,-1
3.6835283e-07,-1
7.177551e-07,-1
0.98254997,1
0.13800237,-1
0.0007944718,-1
0.9999542,1
0.99999034,1
0.999998,1
0.99973065,1
0.9999994,1
6.786519e-05,-1
0.013714481,-1
0.9997577,1
0.00038928443,-1
0.000651678,-1
0.0030286124,1
4.832629e-05,-1
4.479245e-06,-1
0.0028217055,-1
0.0020832086,-1
0.99999905,1
0.994942,1
0.0037741563,-1
1.2011297e-05,-1
0.99974614,1
0.0007387963,-1
0.41312328,1
0.00062175805,-1
1.0,1
0.016926732,-1
1.5994701e-06,-1
0.9998534,1
0.9999975,1
0.007153971,-1
0.01013285,-1
0.99999976,1
1.52210005e-05,-1
0.0031852245,-1
0.99999976,1
0.000330704,-1
0.032404397,-1
0.043998506,-1
9.626457e-05,-1
0.9999461,1
0.00010397709,-1
0.008391191,-1
0.017009977,-1
0.00012815755,-1
0.71705276,1
2.7873924e-05,-1
7.682427e-05,-1
1.0,1
0.0020530948,-1
0.00015715849,-1
0.99998343,1
0.9532403,1
0.2706211,1
0.99999845,1
0.65123445,1
0.003976334,1
8.4667045e-05,-1
0.0025116308,-1
0.0057559386,-1
0.99999416,1
0.29880607,1
0.99999976,1
0.00022303624,-1
0.9999993,1
