0,1573,115,1
1,1558,90,1
2,1539,21,-1
3,995,86,-1
4,375,110,-1
5,745,114,1
6,1339,50,-1
7,829,91,-1
8,1151,116,1
9,94,31,-1
10,1637,115,-1
11,1156,81,-1
12,1005,113,1
13,1062,116,1
14,177,115,1
15,351,72,1
16,1538,88,-1
17,1208,108,1
18,1226,116,1
19,1150,108,1
20,85,26,-1
21,1406,108,1
22,793,108,1
23,269,99,1
24,1613,76,-1
25,1462,72,1
26,1760,45,-1
27,652,38,-1
28,1277,108,1
29,953,114,1
30,1456,105,-1
31,98,93,-1
32,663,117,-1
33,448,61,-1
34,1166,18,-1
35,717,79,-1
36,361,56,-1
37,1211,113,1
38,1288,83,-1
39,1853,73,-1
40,1393,52,-1
41,1331,108,1
42,1203,45,-1
43,1037,72,1
44,677,52,-1
45,92,23,-1
46,535,76,-1
47,676,109,1
48,1199,116,1
49,456,105,1
50,1297,72,1
51,1155,114,1
52,1379,116,1
53,1070,80,-1
54,907,108,1
55,16,105,1
56,901,78,-1
57,319,104,1
58,445,113,1
59,31,115,1
60,230,72,1
61,528,112,1
62,1550,108,1
63,81,96,-1
64,1132,73,1
65,58,42,-1
66,127,10,-1
67,528,79,1
68,472,115,1
69,656,113,1
70,1134,72,1
71,742,35,-1
72,1159,108,1
73,551,30,-1
74,822,44,-1
75,1191,13,-1
76,1641,53,-1
77,1539,72,1
78,160,72,1
79,1198,53,-1
80,15,113,1
81,369,72,1
82,1705,108,1
83,254,72,1
84,1291,114,1
85,1501,89,-1
86,455,108,1
87,435,113,1
88,1247,44,-1
89,371,91,1
90,150,75,1
91,1075,60,-1
92,16,92,1
93,1481,108,1
94,105,45,-1
95,1578,96,-1
96,948,112,1
97,299,72,1
98,1297,114,1
99,454,36,-1
100,553,75,-1
101,152,112,1
102,516,90,1
103,1247,103,1
104,345,84,-1
105,683,72,1
106,736,97,1
107,605,114,1
108,1381,108,1
109,1216,115,1
110,565,34,-1
111,631,97,1
112,807,94,-1
113,1215,111,1
114,355,19,-1
115,345,12,-1
116,259,97,-1
117,1265,108,1
118,298,116,1
119,1168,96,1
120,519,108,1
121,805,72,1
122,265,72,1
123,846,35,-1
124,1084,39,-1
125,112,110,-1
126,32,71,1
127,32,64,1
128,1430,111,1
129,718,80,-1
130,1521,114,1
131,234,68,-1
132,1160,113,1
133,915,114,1
134,373,53,-1
135,1154,77,1
136,879,3,-1
137,783,72,1
138,49,72,1
139,1429,72,1
140,1650,24,-1
141,1118,108,1
142,383,72,1
143,380,108,-1
144,540,73,1
145,1157,111,1
146,743,73,1
147,1095,108,1
148,479,79,1
149,1178,46,-1
150,281,53,-1
151,1685,104,-1
152,1440,71,-1
153,1026,108,1
154,1115,114,1
155,1226,108,1
156,1589,113,1
157,874,42,-1
158,782,97,1
159,1643,51,-1
160,391,108,1
161,908,2,-1
162,875,113,1
163,672,86,-1
164,611,58,-1
165,1720,88,-1
166,1375,116,1
167,1495,108,1
168,1173,66,-1
169,1862,98,-1
170,203,114,1
171,1618,55,-1
172,981,72,1
173,1292,50,-1
174,659,28,-1
175,996,108,1
176,1034,109,1
177,1366,74,-1
178,1755,32,-1
179,395,14,-1
180,836,115,1
181,1248,48,-1
182,23,88,1
183,772,61,-1
184,390,72,1
185,1099,95,-1
186,1194,102,-1
187,235,72,1
188,803,72,1
189,1651,44,-1
190,1228,96,1
191,313,69,-1
192,251,108,1
193,1433,64,-1
194,1598,67,-1
195,579,113,1
196,1007,84,1
197,844,109,1
198,1708,8,-1
199,1102,11,-1
200,650,108,1
201,492,72,1
202,1099,1,-1
203,1763,110,-1
204,33,9,-1
205,814,59,-1
206,1296,46,-1
207,64,71,-1
208,659,114,-1
209,1535,81,1
210,1082,12,-1
211,286,114,1
212,1427,107,-1
213,1052,47,-1
214,33,96,1
215,1172,72,1
216,333,109,1
217,907,94,-1
218,1674,115,1
219,1242,90,1
220,808,115,1
221,553,15,-1
222,454,83,-1
223,715,87,1
224,936,91,-1
225,1513,58,-1
226,926,72,1
227,396,79,-1
228,1416,108,1
229,35,113,1
230,1732,108,1
231,1146,88,1
232,311,72,1
233,284,113,1
234,1437,113,1
235,1435,37,-1
236,85,72,1
237,1346,23,-1
238,456,81,1
239,636,81,-1
240,618,72,1
241,29,82,1
242,586,108,1
243,392,72,1
244,790,49,-1
245,79,55,-1
246,1355,45,-1
247,1797,108,1
248,462,44,-1
249,1320,32,-1
250,627,72,1
251,24,87,1
252,77,72,1
253,313,85,-1
254,259,39,-1
255,451,23,-1
256,1425,72,1
257,735,116,1
258,564,116,1
259,433,32,-1
260,856,115,-1
261,1725,16,-1
262,1335,116,1
263,1019,10,-1
264,880,76,-1
265,663,108,1
266,309,96,-1
267,29,10,-1
268,301,80,-1
269,1,97,-1
270,962,114,1
271,117,96,-1
272,1155,72,1
273,1202,37,-1
274,1746,36,-1
275,66,113,-1
276,805,0,-1
277,1,39,-1
278,739,96,1
279,473,108,1
280,875,72,1
281,581,108,1
282,1519,115,1
283,63,98,-1
284,113,24,-1
285,1677,88,-1
286,303,28,-1
287,715,89,1
288,680,38,-1
289,1703,33,-1
290,861,73,1
291,422,114,1
292,532,88,-1
293,606,73,1
294,1249,108,1
295,47,114,1
296,408,53,-1
297,1808,23,-1
298,539,96,1
299,227,88,1
300,271,101,1
301,363,38,-1
302,1865,75,-1
303,507,44,-1
304,209,99,-1
305,1193,112,-1
306,268,57,-1
307,779,44,-1
308,485,61,-1
309,1081,108,1
310,233,47,-1
311,664,116,1
312,291,115,1
313,262,66,-1
314,1760,2,-1
315,1004,72,1
316,387,73,-1
317,1179,5,-1
318,397,108,1
319,914,50,-1
320,300,108,1
321,909,116,1
322,460,114,-1
323,33,116,1
324,564,73,-1
325,387,108,1
326,1283,113,1
327,528,103,-1
328,359,51,-1
329,1159,54,-1
330,1098,40,-1
331,795,115,1
332,1295,72,1
333,462,24,-1
334,543,59,-1
335,971,115,1
336,1236,113,1
337,25,108,1
338,1312,65,-1
339,103,48,-1
340,458,103,1
341,1358,97,1
342,1854,13,-1
343,63,13,-1
344,332,116,1
345,552,62,-1
346,873,73,1
347,1001,42,-1
348,1472,113,1
349,798,96,1
350,974,72,1
351,1348,49,-1
352,1211,108,1
353,824,5,-1
354,777,10,-1
355,258,43,-1
356,639,116,1
357,86,72,1
358,683,73,-1
359,268,108,1
360,385,72,1
361,1502,116,1
362,935,72,1
363,1228,11,-1
364,1518,108,1
365,1003,19,-1
366,1790,108,1
367,1043,72,1
368,760,96,1
369,989,114,-1
370,1589,25,-1
371,1724,71,-1
372,27,0,1
373,866,72,1
374,362,108,1
375,967,66,-1
376,944,72,1
377,1173,52,-1
378,930,96,-1
379,1431,87,1
380,1786,3,-1
381,1344,108,1
382,1167,111,1
383,427,16,-1
384,643,113,1
385,983,8,-1
386,1010,113,1
387,496,72,1
388,871,114,1
389,1545,113,1
390,1482,115,1
391,139,54,-1
392,525,103,-1
393,705,86,-1
394,69,37,-1
395,1077,110,-1
396,358,116,1
397,606,72,1
398,1773,15,-1
399,532,87,1
400,398,72,1
401,668,72,1
402,1318,74,1
403,700,69,-1
404,1173,88,-1
405,676,96,1
406,380,93,-1
407,705,54,-1
408,785,106,-1
409,411,99,1
410,705,72,1
411,1779,6,-1
412,120,51,-1
413,1130,10,-1
414,1555,90,1
415,858,72,1
416,1690,54,-1
417,280,105,-1
418,355,63,-1
419,743,98,-1
