pred,label
1.5232385e-05,-1
1.0,1
7.25915e-06,-1
1.4878376e-07,-1
3.9101317e-07,-1
0.00041108203,-1
1.8618637e-08,-1
1.0,1
4.3435113e-05,-1
0.9999999,1
1.0,1
6.741136e-05,-1
8.406405e-06,-1
0.99999845,1
0.9999459,1
9.911774e-07,-1
2.4520375e-07,-1
1.0,1
1.0,1
0.039455567,-1
1.6221281e-06,-1
0.0005050186,-1
1.0,1
1.28918355e-05,-1
2.6876123e-06,-1
0.99983835,1
2.342516e-05,-1
1.0,1
0.9999999,1
0.018184423,-1
0.0036714342,-1
2.931828e-08,-1
4.1367132e-10,-1
1.0,1
0.99995697,1
0.00013507182,-1
0.9993486,1
0.9999999,1
9.822343e-07,-1
1.471114e-06,-1
2.5229444e-06,-1
3.9381387e-08,-1
8.787783e-08,-1
0.9999975,1
0.9999999,1
1.0,1
1.0,1
1.8411398e-06,-1
1.0,1
0.99999964,1
1.0,1
0.9999993,1
5.4498254e-05,-1
1.6102219e-07,-1
9.56194e-05,-1
0.99978536,1
1.5365312e-07,-1
6.215612e-08,-1
1.3339832e-06,-1
0.017561246,-1
0.19641845,-1
0.00013116056,-1
1.2499466e-05,-1
1.0606824e-05,-1
2.1243373e-07,-1
1.0,1
1.0,1
0.9985917,1
5.2868167e-05,-1
0.00031917926,-1
1.0,1
1.938543e-06,-1
1.425325e-09,-1
1.0,1
1.8192179e-06,-1
0.9999335,1
1.9624117e-06,-1
1.0,1
0.9999999,1
1.0778764e-06,-1
0.99999404,1
1.0,1
5.1267875e-08,-1
0.99988186,1
4.4947857e-08,-1
1.0,1
2.6053435e-09,-1
1.0,1
0.0029093276,-1
1.0,1
6.949194e-05,-1
0.99986327,1
2.38266e-07,-1
0.9858738,1
1.9264552e-07,-1
8.824834e-07,-1
0.98700964,1
1.0,1
1.0,1
4.8835424e-05,-1
8.137504e-06,-1
7.2426934e-05,-1
1.0,1
1.0,1
4.6200826e-06,-1
1.0,1
1.0,1
2.0140282e-10,-1
1.9694232e-06,-1
0.99999535,1
0.0001283902,-1
0.017734945,-1
1.0,1
0.00013126415,-1
1.0,1
2.4876223e-07,-1
0.99998033,1
1.7194378e-05,-1
1.0,1
1.5705048e-07,-1
0.9999989,1
0.9999436,1
2.574678e-07,-1
0.999987,1
3.0207414e-09,-1
2.9477938e-05,-1
1.213088e-05,-1
7.885192e-07,-1
1.0,1
0.9998989,1
1.0,1
1.0,1
1.0,1
1.2041937e-07,-1
1.0,1
0.08385346,-1
0.9997738,1
2.6236462e-08,-1
1.0,1
1.0,1
2.447706e-06,-1
1.0,1
1.1450322e-06,-1
0.7323908,1
1.3372285e-05,-1
6.740269e-08,-1
1.0,1
7.974366e-09,-1
0.9999999,1
0.0016383781,-1
0.9999496,1
2.2310049e-07,-1
1.0,1
0.99998415,1
0.9999064,1
3.4861674e-05,-1
0.9999999,1
1.0,1
1.0,1
1.0,1
2.2152617e-06,-1
0.99955434,1
0.99963987,1
3.5175965e-08,-1
1.0,1
0.06377405,-1
0.99999976,1
0.99995077,1
1.5478041e-05,-1
1.5879449e-07,-1
0.9992849,1
0.99999917,1
1.0,1
0.00015507742,-1
0.00069866364,-1
0.99998224,1
4.068844e-06,-1
1.1606058e-05,-1
4.9238616e-07,-1
1.8583196e-05,-1
1.39321255e-05,-1
0.999998,1
3.8110677e-08,-1
2.9578195e-10,-1
0.99999297,1
1.0,1
1.9371316e-09,-1
1.0,1
0.0022616563,-1
2.1045528e-06,-1
1.0,1
0.9999722,1
1.0332189e-05,-1
3.954898e-06,-1
1.0,1
1.0,1
3.2567518e-06,-1
2.3206412e-05,-1
1.4564214e-05,-1
3.7268063e-07,-1
1.0,1
1.0,1
7.0820865e-06,-1
0.00048501938,-1
4.1748436e-08,-1
4.0751197e-06,-1
1.0,1
1.0,1
0.99999845,1
0.99999607,1
0.0002308155,-1
6.448776e-10,-1
1.0,1
1.0,1
0.99999344,1
4.495482e-05,-1
0.9999999,1
0.9999647,1
5.266979e-07,-1
8.279926e-08,-1
0.99999976,1
2.1866904e-06,-1
1.0,1
0.99999976,1
0.9998791,1
0.9916903,1
0.9999949,1
0.9997476,1
0.99999976,1
0.99997413,1
0.99992144,1
1.0,1
1.0,1
1.0040936e-08,-1
6.5406724e-08,-1
0.9999535,1
1.1235945e-05,-1
2.7337917e-06,-1
2.177426e-06,-1
1.0,1
1.7063141e-05,-1
0.99999464,1
4.467079e-06,-1
5.498874e-09,-1
5.023409e-07,-1
0.9999939,1
0.99943846,1
8.943824e-06,-1
1.8562547e-07,-1
0.0010411731,-1
0.9999976,1
0.99930096,1
1.0,1
2.9718878e-05,-1
1.7711951e-09,-1
2.5663676e-06,-1
0.9999968,1
0.0007750497,-1
3.5975543e-07,-1
1.0,1
1.0,1
4.3019504e-06,-1
0.0006690715,-1
7.0668644e-09,-1
3.3849872e-06,-1
8.2975376e-08,-1
5.902134e-07,-1
0.6755327,1
8.376279e-07,-1
1.3664196e-05,-1
0.99993336,1
0.99999964,1
0.99999774,1
1.0,1
0.0001329524,-1
1.0,1
0.9999298,1
0.99999964,1
0.9999999,1
1.4931645e-05,-1
1.8449101e-07,-1
1.0,1
1.0,1
1.065859e-09,-1
1.0278216e-05,-1
2.6694707e-07,-1
0.99999964,1
6.447675e-08,-1
1.8112152e-07,-1
0.9999944,1
1.8009031e-06,-1
2.043173e-08,-1
1.0,1
4.5845805e-05,-1
0.9999999,1
0.0012206767,-1
0.9997732,1
0.00054960756,-1
9.00139e-05,-1
8.203188e-06,-1
0.0002976782,-1
2.4334932e-08,-1
0.9843284,1
0.0074504954,-1
1.0,1
2.426061e-06,-1
5.7387906e-06,-1
0.004103219,-1
4.168031e-09,-1
0.99999976,1
1.0,1
0.00025532537,-1
1.5058912e-06,-1
0.07375525,1
1.9964957e-06,-1
0.999972,1
1.0355403e-08,-1
0.00023945571,-1
6.7993715e-05,-1
1.0,1
0.99999964,1
1.5658851e-06,-1
0.9999945,1
1.0,1
1.0,1
1.0884399e-05,-1
3.0358933e-06,-1
0.99999976,1
6.333708e-08,-1
1.0,1
0.016066615,-1
0.99998856,1
7.910228e-07,-1
0.0016322465,-1
8.750184e-08,-1
0.99999726,1
0.9999994,1
1.0,1
