pred,label
1.8511512e-09,-1
8.068074e-07,-1
0.9999081,1
2.8203827e-05,-1
1.7953518e-08,-1
2.2677602e-06,-1
0.99985194,1
0.0004776059,-1
0.0014223799,-1
0.9978877,1
5.6380145e-08,-1
0.9999573,1
0.00039186934,-1
0.9999753,1
0.9999844,1
0.00022413966,-1
0.00015692189,-1
0.99997854,1
0.999884,1
0.88345885,-1
1.0,1
0.00048695484,-1
5.0261973e-05,-1
0.9938069,1
0.0006938781,-1
0.005561725,-1
0.8839965,1
0.0011551736,-1
0.01457433,-1
0.9999418,1
0.0020238282,1
1.881933e-07,-1
5.8392074e-05,-1
0.9998498,1
2.9295202e-07,-1
0.9999684,1
0.9999943,1
0.004533501,-1
6.9562765e-07,-1
0.99950814,1
0.993937,1
1.4371048e-08,-1
0.9996234,1
0.9999994,-1
1.38523965e-05,-1
3.7312802e-07,-1
0.9998598,1
0.00064101303,-1
0.9997266,1
0.9999826,1
0.0007095811,-1
0.99997437,1
0.00021341472,-1
0.99955946,1
5.2113285e-07,-1
2.4652893e-08,-1
0.99999774,1
2.7371116e-05,-1
0.9999969,1
4.7650914e-09,-1
0.0075627114,-1
0.97137094,1
8.117873e-08,-1
0.9991146,1
5.265469e-09,-1
3.7525552e-08,-1
0.9999987,1
4.8162356e-06,-1
0.9999999,1
1.73331e-05,-1
0.0005358209,-1
0.9999981,1
0.002696017,-1
0.99960285,1
0.9912211,1
0.8720413,1
0.9923504,1
0.9999713,-1
0.9999788,1
5.025728e-08,-1
0.9999771,1
0.9999993,1
8.3430124e-10,-1
0.44592196,-1
9.4932555e-05,-1
0.9977944,1
6.8888e-06,-1
0.99996746,1
0.99999905,1
9.7405455e-06,-1
0.99633116,1
0.0016025244,-1
0.9999826,1
0.99999833,1
0.012918102,-1
0.9992859,1
4.3789723e-07,1
0.9999062,1
0.99989533,1
0.9996892,1
0.999666,1
0.0031049717,-1
0.41713998,1
0.99808013,1
0.9980128,1
4.693294e-08,-1
0.9999851,1
0.99992645,1
0.09806697,-1
9.123445e-08,-1
0.99992394,1
0.99985576,1
0.99804986,1
0.99999976,1
0.9999902,1
0.9999906,1
0.99983406,1
0.9997875,1
0.004620156,-1
0.8002394,1
1.4861862e-05,-1
0.0034240426,1
0.0049630883,-1
0.9990227,1
0.9999666,1
0.100202456,-1
0.99976426,1
4.3702097e-05,-1
4.1261355e-05,-1
1.16420196e-07,-1
0.024196826,-1
1.0,1
0.0003585251,-1
0.99880636,1
0.00029393585,-1
0.98657995,-1
0.0070741405,-1
0.9998938,1
0.99995446,1
0.0018181311,-1
0.009772357,-1
0.0133677395,-1
0.0086685745,-1
1.859985e-09,-1
1.6919737e-05,-1
4.030015e-07,-1
0.99948275,1
0.9999951,1
0.9999964,1
0.97802985,1
0.99999845,1
6.428764e-07,-1
7.9709025e-05,1
7.593793e-06,-1
0.99999845,1
0.9999875,1
5.8640026e-09,-1
0.00025646962,-1
0.00019665067,-1
0.047174618,-1
0.00020562495,-1
1.0,1
3.0137276e-06,-1
6.030636e-06,-1
0.9999962,1
0.1634063,-1
0.9999988,1
0.9999999,1
0.99998593,1
2.5748352e-06,-1
0.99999726,1
2.6947937e-05,-1
2.9363722e-08,-1
0.26247433,1
0.99987626,1
0.9999999,1
0.99999726,1
0.99999976,1
4.1096464e-09,-1
0.23289351,-1
0.99999964,1
3.4779518e-05,-1
0.00016862701,-1
0.99999845,1
0.9998903,1
0.9998896,1
0.99997854,1
0.9999969,1
0.9999995,1
0.9999795,1
9.018763e-05,-1
3.1614515e-08,-1
1.0,1
0.9998795,1
3.9194383e-06,1
0.0013333535,-1
0.02636572,-1
0.7597477,-1
2.0033379e-07,-1
0.0044271024,-1
5.2293585e-06,-1
0.99995935,1
0.99999964,1
3.2264372e-06,-1
5.067127e-07,-1
1.0,1
9.665021e-06,-1
0.99998987,1
0.24167937,-1
0.9917909,1
1.795279e-09,-1
0.024802443,1
0.00027112642,-1
0.999474,1
0.000908597,-1
1.0,1
0.99982256,1
0.0041521345,1
0.9773282,1
0.005956499,-1
0.00024919023,-1
0.99999356,1
0.9999802,1
0.05492981,-1
0.99998593,1
2.5778622e-06,-1
0.99999857,1
0.9983612,1
0.0047655627,-1
0.0058384524,-1
0.99999523,1
1.0417513e-07,-1
0.0006341702,-1
1.366295e-06,-1
0.24094059,-1
0.9999925,1
0.9999976,1
5.3144766e-05,-1
0.9999987,1
4.014209e-05,-1
1.0820592e-05,-1
0.9999982,1
7.0261297e-07,-1
0.003328647,1
2.230775e-05,-1
2.1846831e-06,-1
0.99723524,1
0.99999714,1
0.9999447,1
1.1832539e-05,-1
0.999689,1
0.9999982,1
1.5490729e-06,-1
8.366512e-06,-1
2.3597531e-06,-1
0.99999094,1
0.99998903,1
0.0005846338,1
0.9999989,1
0.99712026,1
0.9916706,1
0.035473473,-1
3.3681738e-07,-1
2.2701657e-07,-1
0.9999968,1
0.999258,1
4.019383e-07,-1
0.9999943,1
0.0015484479,-1
2.3573291e-05,-1
4.7943e-05,-1
4.103616e-06,-1
1.2564314e-07,-1
0.9975121,-1
1.1923912e-07,-1
1.2519377e-05,-1
0.9999993,1
5.0201133e-06,-1
0.09834978,-1
1.1583114e-07,-1
0.0021556397,1
1.0,1
0.99654925,1
0.27020946,-1
5.09112e-09,-1
1.0080332e-05,-1
0.9975056,1
0.9999887,1
1.0,1
0.99988997,1
2.5762992e-07,-1
2.7693842e-08,-1
0.00087313633,-1
0.0043583433,-1
0.9999974,1
0.9981651,1
3.7724785e-11,-1
1.0,1
0.9999989,1
6.862379e-11,-1
1.1217133e-14,-1
2.5639633e-09,-1
8.265942e-09,-1
0.9999999,1
0.9999957,1
3.0327283e-07,-1
1.0,1
9.4100616e-11,-1
0.8104565,-1
0.92760503,1
1.0,1
1.0,1
4.7124955e-05,-1
6.3278733e-09,-1
1.4961928e-11,1
1.0,1
8.648273e-05,-1
1.0,1
1.0,1
2.103609e-11,-1
0.9999635,1
9.417481e-05,-1
6.8615566e-07,-1
0.9999999,1
0.9999995,1
