pred,label
0.999516,1
3.2874585e-08,-1
2.74011e-05,-1
1.0,1
0.999998,1
7.7217885e-12,-1
0.005085327,-1
6.477782e-05,-1
3.483598e-08,-1
2.1838314e-10,-1
5.02558e-07,-1
0.99999833,1
1.0,1
0.9999982,1
0.9999846,1
0.99999666,1
1.0,1
2.6211403e-08,-1
0.99999964,1
1.0,1
3.6000454e-08,-1
3.575288e-08,-1
0.9999082,1
0.07245357,1
0.9999999,1
1.10580196e-07,-1
3.2850387e-08,-1
1.0,1
7.082223e-08,-1
0.99999845,1
0.49075934,1
0.010379993,-1
2.018883e-09,-1
0.99999464,1
9.338587e-09,-1
0.99999964,1
0.9999819,1
0.9875301,1
3.003714e-08,-1
0.9999989,1
0.99998,1
5.2908995e-06,1
3.0429456e-10,-1
0.9999999,1
5.8860012e-05,-1
1.2108953e-06,-1
0.99999344,1
1.0,-1
0.9999944,1
4.392955e-10,-1
0.99999964,1
0.99714017,1
2.678837e-10,-1
1.0,1
2.7001466e-05,-1
4.2944248e-05,-1
4.325758e-09,-1
0.9999993,1
3.4075087e-10,-1
1.0,1
1.5985688e-07,-1
0.9999701,1
1.11133595e-10,-1
0.9999999,1
2.0646398e-09,-1
5.0598433e-06,-1
1.0,1
1.1985103e-06,-1
0.99999905,1
2.3917464e-09,-1
0.5317788,-1
0.9984035,1
0.99999857,1
0.9999261,1
3.5442117e-08,-1
0.99999976,1
2.3612307e-10,-1
7.232589e-05,-1
1.0,1
1.0,1
1.2943636e-10,-1
0.99925536,1
1.1093362e-07,-1
0.0006607472,-1
0.2247461,-1
0.99999535,1
1.0,1
6.39903e-10,-1
0.9999999,1
0.0009615371,-1
1.0,1
1.0,1
0.9999999,1
1.0,1
1.0297143e-08,-1
5.535943e-11,-1
1.0,1
3.500579e-05,-1
0.0010537389,-1
1.6396296e-08,-1
1.6755683e-06,-1
9.328274e-10,-1
0.99999917,1
2.946635e-11,-1
0.99999905,1
0.0007388442,-1
0.9957112,1
0.99938655,1
3.1169987e-09,-1
0.9999995,1
1.0,1
1.0,1
1.0,1
0.999979,1
0.9999999,1
0.9999962,1
3.5257608e-10,-1
0.0039219926,-1
0.07671713,-1
1.237381e-06,-1
8.326545e-05,-1
0.9999989,1
8.1611375e-09,-1
0.9999987,1
0.99935156,1
1.0932479e-06,-1
7.1673576e-06,-1
0.99998474,1
0.9999989,1
0.99999416,1
3.1383147e-12,-1
1.0,1
0.9997086,1
1.8302837e-08,-1
1.0,1
1.4379821e-12,-1
8.857919e-09,-1
4.1192867e-05,-1
1.5041774e-09,-1
1.3292108e-05,-1
3.6988376e-06,-1
0.9999473,1
0.5812252,-1
1.0,1
1.0942304e-12,-1
3.506647e-10,-1
1.0265062e-08,-1
1.0,1
0.9999995,1
0.00035997794,-1
0.9999999,1
1.2629919e-09,-1
0.32791016,-1
0.00013909931,-1
0.99999654,1
0.9947246,1
0.88532954,-1
0.021846427,-1
0.99999046,1
0.00011636144,-1
7.206013e-06,-1
0.06896349,-1
9.1452375e-07,-1
0.99999666,1
