pred,label
0.000116981355,-1
6.565381e-05,-1
0.9999021,1
0.0076470287,-1
0.96345663,-1
0.3693883,1
0.0021496222,-1
0.02462235,1
0.9188326,1
0.9908179,1
0.08799201,-1
0.00079909427,-1
0.97945786,1
0.0006160206,-1
0.12692192,-1
0.000795562,-1
0.0012792489,-1
0.5846407,-1
0.007533349,-1
0.98705125,1
0.00012344918,-1
0.8091196,1
0.9973182,1
0.38666233,-1
0.9411673,1
0.00015669283,-1
0.025787324,-1
0.99095625,1
0.9947866,1
0.9989221,1
0.00047056755,-1
0.8618649,1
0.9999796,1
0.9243974,1
0.0017256833,-1
0.0014677898,-1
0.019384878,-1
0.0028783877,-1
0.00061010424,-1
0.019445332,1
0.1841009,1
0.00034714438,-1
4.3077882e-05,-1
0.99999964,1
0.999186,1
0.9997061,1
0.95552015,1
0.99993026,1
0.0452784,-1
0.99984455,1
0.0065570823,-1
0.011244173,-1
0.99912935,1
0.0008999308,-1
0.99853754,1
0.9999918,1
0.9803858,-1
0.0066580423,-1
0.057201482,-1
0.9957814,1
0.0062050633,-1
0.00014240605,-1
0.00033176725,-1
0.0012285924,1
0.0037720108,-1
0.002093438,1
0.9998124,1
0.026167829,-1
0.083366476,-1
0.9877193,1
0.28531447,1
0.9692681,1
0.99992394,1
0.30898738,-1
0.9974758,1
0.33465478,-1
0.0016710494,-1
0.00039410914,-1
0.87512463,1
0.9849194,1
0.9989035,1
0.000527759,-1
0.13176659,-1
0.99998784,1
0.18828139,-1
0.053389147,1
0.9999999,1
0.99924064,1
0.99997294,1
1.0,1
0.00016322143,-1
0.0038283917,-1
0.013484004,-1
7.3318086e-05,1
0.11114549,-1
0.00030363674,-1
0.00028769573,-1
0.00033432673,-1
0.00030390377,-1
0.9999707,1
0.9957337,1
0.99944276,1
0.9893602,1
0.9891375,1
0.9988373,1
0.00019903695,-1
0.999323,1
0.018643934,1
0.99521834,1
0.99999917,1
0.028794779,1
0.9999813,1
0.0040839817,-1
0.00053255813,-1
0.95273894,1
0.9790486,1
0.02555557,-1
0.19244686,-1
0.0041454993,1
0.0003743425,-1
0.01602498,1
0.009501128,-1
0.00015943673,-1
0.00127433,-1
0.99997926,1
0.92495203,1
0.15101781,-1
0.16471475,-1
0.001878236,-1
0.0003964588,-1
0.14009716,-1
0.0013951748,-1
0.8329243,1
3.666785e-05,-1
0.99802494,1
0.98057884,1
0.00028540497,1
0.00036137307,-1
0.99955887,1
1.3830973e-05,-1
0.0001991085,1
0.0020512207,-1
0.997818,1
0.9999324,1
0.057782475,-1
0.9998172,1
0.0011207991,-1
0.98856515,1
0.99969876,1
7.286227e-06,-1
0.008092957,-1
1.8326766e-08,-1
0.99996614,1
0.00057549996,-1
0.9999536,1
0.00029916796,-1
0.00075545674,-1
0.99997056,1
1.0,1
1.1419001e-05,-1
0.9487268,1
0.1993317,-1
0.9999981,1
0.9999075,1
0.0039417306,-1
0.6180259,1
0.0500621,-1
0.99877626,1
0.039494727,-1
9.094607e-05,-1
4.3628606e-05,-1
6.2847363e-07,-1
0.010407352,-1
1.3211858e-06,-1
0.0015740178,-1
0.99970275,1
0.51724344,1
0.99990714,1
0.45462707,-1
0.9999746,1
1.1948484e-05,-1
0.0005059075,-1
0.9447789,1
1.533112e-05,-1
8.385798e-05,-1
4.8672737e-09,-1
0.9999999,1
0.9957028,1
0.97339374,1
1.0,1
1.0,1
0.99904996,1
0.99996614,-1
0.9999784,1
0.028736336,-1
0.9999994,1
0.00010961786,-1
0.00026192173,-1
0.99999964,1
0.99999464,1
1.0,1
8.343801e-05,-1
0.9998623,1
0.9995467,1
0.999954,1
0.009291327,-1
0.0001177072,1
8.0331694e-05,-1
0.9999933,1
3.4230703e-05,-1
0.21474886,1
0.9903537,1
0.0044692946,-1
0.030114315,-1
0.9988721,1
0.9888981,1
1.0,1
0.9999993,1
1.4842202e-05,-1
0.99999547,1
0.9999999,1
0.9990717,1
0.000581834,-1
0.9999999,1
2.6050919e-05,-1
0.9999604,1
