pred,label
1.1606084e-16,-1
0.00010787104,-1
1.5474763e-17,-1
1.0,1
1.0,1
6.822242e-09,-1
1.0,1
7.405353e-11,-1
1.9683574e-07,-1
1.0,1
1.4855741e-08,-1
1.3139453e-07,-1
1.0,1
3.063311e-13,-1
1.0,1
0.00023127196,-1
1.0,1
2.479986e-06,-1
1.295775e-06,-1
1.894447e-05,-1
1.09452316e-07,-1
3.8546576e-05,-1
9.289748e-06,-1
1.0,1
1.0,1
1.0,1
0.00053671486,-1
1.0,1
4.7871486e-19,-1
0.011274138,-1
1.0,1
0.00067168457,-1
8.4095454e-08,-1
6.0647984e-12,-1
1.0,1
6.603562e-08,-1
1.0546595e-13,-1
1.0,1
6.673378e-07,-1
1.0550695e-10,-1
1.0,1
0.0010582393,-1
1.4257981e-09,-1
0.99994683,1
0.99993587,1
1.0,1
4.5746623e-05,1
3.600729e-07,-1
1.0,1
1.1475559e-11,-1
1.4295537e-12,-1
1.0,1
1.0,1
1.0,1
0.9999999,1
0.039890096,-1
1.4824861e-05,-1
8.82039e-09,-1
3.80961e-14,-1
1.0,1
1.8139632e-08,-1
1.0,1
5.4577825e-11,-1
3.8229794e-15,-1
1.0,1
1.4338366e-05,-1
1.0,1
1.0,1
3.539091e-08,-1
0.9999919,1
1.0,1
1.0,1
7.0791026e-07,-1
0.99999356,1
6.96702e-10,-1
6.5126136e-07,-1
1.4127388e-10,-1
1.41526825e-05,-1
0.9999778,1
1.0,1
8.563572e-09,-1
8.5821385e-11,-1
0.9999999,1
1.4657356e-10,-1
1.0,1
3.1708493e-11,-1
1.0,1
1.0,1
0.99841154,1
0.99999464,1
1.0280766e-06,-1
9.109191e-11,-1
7.236599e-10,-1
3.421132e-14,-1
3.370035e-09,-1
1.0,1
5.055185e-07,-1
4.9845817e-06,-1
1.4854075e-07,-1
1.0,1
5.830502e-07,-1
1.0,1
1.0,1
1.2338543e-10,-1
2.0734736e-07,-1
1.7263144e-10,-1
7.812002e-13,-1
9.4782695e-07,-1
1.0,1
1.0,1
1.0,1
1.4002884e-10,-1
5.3572833e-08,-1
1.3121333e-07,-1
2.895657e-10,-1
8.297138e-13,-1
0.9999995,1
0.013201976,1
1.0,1
3.053908e-05,-1
0.9999981,1
2.4091255e-17,-1
1.0,1
2.348544e-12,-1
0.99998856,1
1.0,1
5.138177e-10,-1
7.687017e-09,-1
1.0,1
1.2066807e-06,-1
1.0524255e-06,-1
4.6989452e-12,-1
7.3272145e-06,-1
1.0,1
0.96282613,1
0.9999988,1
2.6060243e-09,-1
1.0,1
4.939471e-10,-1
1.5228098e-11,-1
0.99999726,1
3.434137e-13,-1
1.0984714e-19,-1
3.120914e-06,-1
3.817346e-08,-1
1.0,1
0.9993499,1
1.0,1
4.7524228e-08,-1
6.6676395e-16,-1
2.0591973e-16,-1
1.0,1
0.99999404,1
0.9994312,1
1.0,1
8.90153e-09,-1
7.4259533e-06,-1
2.3809668e-10,-1
0.9982551,1
0.9999999,1
1.0,1
0.040428888,1
2.6352307e-16,-1
2.0435458e-07,-1
1.0,1
1.0,1
1.0,1
1.0,1
0.99987316,1
9.046343e-05,-1
1.1441068e-08,-1
0.001570825,-1
0.9999999,1
1.0,1
1.0,1
2.2590398e-06,-1
7.091509e-08,-1
1.0,1
1.0,1
0.002040533,-1
8.293901e-15,-1
1.0,1
9.876722e-06,-1
1.0,1
3.3082658e-12,-1
2.0508234e-10,-1
4.5134675e-05,-1
1.0,1
1.0,1
1.0,1
1.0,1
3.7300021e-10,-1
6.339452e-11,-1
5.3664774e-08,-1
2.3302901e-08,-1
2.0469086e-09,-1
1.0,1
1.4329345e-18,-1
6.695633e-07,-1
5.704037e-05,-1
1.4382648e-08,-1
1.0,1
1.0,1
9.33029e-07,-1
7.1520153e-06,-1
1.0,1
1.0,1
0.9999999,1
2.369521e-08,-1
0.9999993,1
1.0,1
0.9999993,1
1.0,1
2.023346e-06,-1
1.0,1
1.6843112e-11,-1
2.3729072e-09,-1
1.0,1
1.0,1
2.808212e-13,-1
1.0,1
1.1426732e-13,-1
1.0,1
1.5067998e-08,-1
1.0,1
1.0,1
1.0,1
0.1060232,1
7.1052506e-07,-1
1.7145566e-14,-1
5.528754e-07,-1
1.0,1
2.3727274e-08,-1
0.9999994,1
1.0,1
1.0,1
0.99999845,1
6.710722e-05,-1
1.0,1
1.0,1
0.00081525964,-1
0.9981919,1
1.0,1
2.2484806e-05,-1
1.0,1
0.9999993,1
5.1754932e-06,-1
0.00026527606,-1
4.5183892e-08,-1
1.0,1
1.0,1
1.0,1
2.3850385e-05,-1
0.99999976,1
1.0782476e-06,-1
0.00037982297,-1
1.0,1
1.0,1
0.00094260916,1
2.0945856e-10,-1
1.0,1
1.0,1
1.6360243e-12,-1
4.6203923e-11,-1
1.0,1
1.0,1
0.99999976,1
1.0,1
1.1169406e-05,-1
1.0,1
9.0871714e-07,-1
5.242613e-08,-1
1.0,1
1.0,1
7.722003e-06,-1
7.458588e-05,-1
1.0,1
8.3400575e-09,-1
8.160116e-15,1
1.0,1
1.0,1
2.4627091e-08,-1
0.9999621,1
1.2970407e-09,-1
1.5899785e-07,-1
3.3668893e-15,-1
0.9999999,1
1.0,1
3.5891047e-11,-1
1.2519655e-06,-1
3.0890295e-08,-1
1.0,1
1.0,1
1.0,1
0.0002540704,-1
0.9999958,1
1.01860756e-07,-1
6.352909e-05,-1
1.0,1
0.99998534,1
2.7731728e-09,-1
2.9324097e-08,-1
1.0,1
5.5050484e-15,-1
1.0,1
1.5268219e-09,-1
1.0,1
0.000500902,-1
8.7572544e-10,-1
1.5835195e-19,-1
2.7692455e-09,-1
1.0,1
0.06609963,1
3.823139e-08,-1
1.0,1
0.9999975,1
2.6596396e-09,-1
0.00084613386,-1
6.973431e-09,-1
