1098,1729,344,-1
16842,979,30,1
13739,2687,141,-1
3367,3800,74,1
8725,3532,73,1
18983,1515,344,-1
19295,413,416,-1
2012,2216,4,1
9647,1761,75,1
16093,3447,35,1
2387,4548,195,1
19233,4412,386,-1
19861,1919,38,1
13699,3007,220,-1
19112,3521,237,-1
12549,3691,3,1
1014,4485,245,1
8352,855,344,-1
5320,2948,38,1
6417,2157,344,-1
11477,137,416,-1
1127,4489,275,1
18320,1804,38,1
19118,10,205,-1
3614,3481,72,1
10010,3584,74,1
10055,3156,116,-1
1716,1739,22,-1
12013,4486,83,-1
2883,4193,32,1
17445,2857,140,-1
9444,549,344,-1
4926,230,43,1
1485,1754,190,-1
9478,3164,391,-1
16286,4184,74,1
3346,136,329,-1
10838,3770,74,1
7605,2821,74,1
20430,285,50,1
6113,3285,329,-1
1077,4509,231,1
219,4594,205,-1
4952,256,329,-1
19010,4497,29,1
10397,938,416,-1
12824,1874,72,1
18336,4613,42,1
15792,395,220,-1
14104,118,82,-1
1950,4244,416,-1
13482,3394,40,1
11542,1535,46,1
7330,2548,38,1
19143,1868,205,-1
18728,2556,242,-1
7508,2244,116,-1
14556,779,82,-1
20011,131,220,-1
4563,2218,0,1
6091,4490,277,1
16816,1064,30,1
8343,3130,39,1
20073,4387,416,-1
18806,1155,329,-1
17373,551,30,1
5656,1384,30,1
14998,4622,247,1
16324,2673,34,1
19991,4387,117,-1
18818,2421,72,1
8784,832,416,-1
18597,3667,391,-1
6990,4428,391,-1
19867,4432,344,-1
3928,4633,444,-1
12680,2723,73,1
9747,3696,38,1
20521,4310,416,-1
4765,4037,35,1
15046,1580,36,-1
16590,590,344,-1
83,2548,77,1
14740,904,416,-1
12412,4547,91,1
5612,4407,43,1
15964,4149,329,-1
8764,4610,235,1
10638,4387,329,-1
16127,3721,290,-1
7255,2744,4,1
18016,1864,77,1
16955,2847,32,1
8867,3822,73,1
7549,76,211,-1
13445,3309,0,1
3047,3185,75,1
10580,4290,220,-1
15548,372,344,-1
2151,4415,137,-1
10572,3804,73,1
9431,324,416,-1
9879,4417,344,-1
20085,378,82,-1
11150,83,416,-1
7240,2942,74,1
15236,916,82,-1
8289,230,220,-1
8955,1108,416,-1
16483,345,220,-1
8482,3755,38,1
17693,4156,32,1
20155,1538,10,1
1679,1092,30,1
3333,3505,416,-1
5187,4578,246,1
16515,1319,82,-1
15526,781,43,1
15866,672,30,1
1255,3008,391,-1
16601,4121,416,-1
15900,2847,37,1
6450,3143,38,1
13690,4591,225,1
15723,1049,82,-1
5142,3441,72,1
10072,3179,329,-1
4205,1055,329,-1
2168,291,220,-1
136,152,220,-1
13698,1650,82,-1
14449,1782,37,1
9849,2344,238,-1
3048,3403,33,1
10714,4610,227,1
4709,265,344,-1
12357,217,416,-1
4832,2489,32,1
10498,3450,0,1
1308,2233,31,1
6105,1796,74,1
10549,3732,290,-1
19363,4077,137,-1
16834,2591,116,-1
1080,4439,219,-1
15837,3632,3,1
14628,1754,22,-1
14231,4150,335,-1
9583,656,416,-1
12086,4574,194,-1
7529,4578,297,1
20658,4340,220,-1
1628,3195,72,1
8716,762,344,-1
733,4374,220,-1
12857,4396,36,-1
15987,4454,82,-1
20513,2048,0,1
6547,561,82,-1
11527,2617,1,1
19314,2797,329,-1
3778,4415,117,-1
3021,4415,82,-1
2645,321,30,1
20049,3571,74,1
11199,2662,133,1
20617,1469,43,1
17941,1249,416,-1
12710,3825,73,1
19612,4512,444,-1
12718,3390,73,1
360,4452,235,1
13542,4158,38,1
11813,594,43,1
15645,929,220,-1
9810,1365,43,1
10274,4302,72,1
7885,1562,344,-1
18792,4625,444,1
20279,641,43,1
4530,4167,391,-1
19835,2385,2,1
2572,3595,220,-1
9045,3112,329,-1
2840,2156,32,1
9049,3981,72,1
1362,733,344,-1
3576,1537,344,-1
9244,2407,3,1
2162,866,416,-1
2567,1267,30,1
13043,2908,329,-1
13871,47,82,-1
19895,3155,72,1
11375,954,82,-1
1952,186,11,1
20472,2335,74,1
13771,2971,137,-1
4208,597,30,1
11123,2519,72,1
18786,204,344,-1
18395,3505,137,-1
17146,1691,416,-1
14722,1191,82,-1
13077,1021,416,-1
8813,1226,344,-1
19539,156,82,-1
6184,1647,30,1
9470,4480,269,1
14456,76,391,-1
12048,1804,77,1
3191,4263,72,1
17458,429,344,-1
8645,1248,344,-1
1344,4067,329,-1
17195,3752,238,-1
1576,4435,290,-1
12075,882,30,1
10106,2542,416,-1
9760,2849,72,1
1674,2497,72,1
15994,4375,11,1
8609,1275,30,1
14701,37,444,-1
965,4327,4,1
12351,2542,344,-1
4819,1594,329,-1
18881,1693,0,1
12577,2816,0,1
8322,990,344,-1
6664,2996,416,-1
18105,4341,72,1
11465,232,45,1
19587,1354,220,-1
2483,250,82,-1
18951,4479,240,1
15483,2764,3,1
19641,1832,72,1
9611,3390,76,1
13230,3307,0,1
10999,83,344,-1
20727,3847,37,1
17025,1955,220,-1
9439,1120,220,-1
12246,4247,329,-1
6922,2307,72,1
16060,4137,416,-1
9012,4608,233,1
13114,4548,188,1
7437,1480,30,1
3755,3130,2,1
14024,1395,30,1
14261,3692,391,-1
15522,1102,30,1
20747,177,10,1
2940,3902,416,-1
1382,846,82,-1
12887,1622,52,1
18629,4558,413,1
11205,4374,416,-1
13211,4470,258,-1
20206,845,344,-1
8431,4509,233,1
19845,4272,344,-1
17058,3700,77,1
12976,1544,344,-1
12826,3619,3,1
20518,1650,41,-1
10610,4610,221,1
7329,3498,73,1
2717,3248,416,-1
950,3698,4,1
18438,3584,416,-1
2420,4415,41,-1
14430,4561,11,1
6240,308,344,-1
19686,4587,444,-1
18223,1982,73,1
7688,1923,238,-1
13569,2809,40,1
874,3297,32,1
13570,4467,344,-1
8413,2212,416,-1
319,1277,30,1
