pred,label
0.0031878264,-1
0.9328216,1
0.98158205,1
0.9998888,1
0.017012345,-1
0.8096791,1
0.018262561,-1
0.4667026,1
0.9999962,1
0.00016298937,-1
1.0927605e-07,-1
0.9999907,1
0.971067,1
0.9998988,1
0.0016933606,-1
0.0016418141,-1
6.697341e-05,-1
0.0015669022,-1
0.005907685,-1
0.45074847,1
0.048860993,-1
0.0004639114,-1
0.0003217333,-1
0.06589058,-1
0.0013201061,-1
0.99999774,1
0.9994863,1
0.99987125,1
6.491867e-06,-1
0.9998198,1
0.45283288,-1
0.9999213,1
0.3061398,-1
0.3495921,1
0.9995189,1
0.5335418,-1
2.2193884e-05,-1
0.9963515,1
0.29645655,-1
0.0092173405,-1
0.9973394,1
0.012616101,-1
0.99991643,1
0.99540025,1
0.8781181,1
0.2299468,-1
0.99999905,1
0.9838488,1
2.4835836e-06,-1
0.99988174,1
0.999275,1
0.9996598,1
0.99897504,1
0.3323893,-1
0.0014795355,-1
0.99999917,1
0.6298733,1
1.21858875e-05,-1
0.99999976,1
0.27110663,1
0.00096981024,-1
7.5155012e-06,-1
0.9115,1
0.98823816,1
0.982287,1
0.95054996,1
4.1423238e-05,-1
0.041240964,-1
0.006536676,-1
0.0013521081,-1
0.96502143,1
0.015263564,-1
0.9996853,1
0.0042206175,-1
0.9998375,1
6.0156685e-10,-1
0.939947,1
1.3436558e-05,-1
1.0,1
0.020715324,-1
0.3331514,1
0.982452,-1
0.9965407,1
1.2240244e-05,-1
0.00015887311,-1
0.98131174,1
0.932505,1
0.0106737,-1
0.9999957,1
0.730121,-1
0.0049235923,-1
0.99986696,1
0.027989812,-1
0.007168338,-1
0.99989295,1
0.0175478,-1
0.052234624,-1
0.0007458725,-1
0.091622576,-1
0.00026619423,-1
0.00016099375,-1
8.696915e-06,-1
0.9994056,1
0.00014807492,-1
1.3972395e-07,-1
0.00067881093,-1
0.028186321,-1
0.1069116,-1
0.9993895,1
0.9853558,1
0.97775525,1
0.8694777,1
0.76919407,-1
0.4210068,-1
0.9985146,1
0.9878022,1
0.69228756,1
0.9999542,1
8.3757854e-08,-1
0.99996364,1
0.0021447956,-1
0.9966798,1
0.0043930016,-1
0.0028108375,-1
0.009705561,-1
0.9850817,1
0.995191,1
0.0029495922,-1
0.005405639,-1
0.8645891,1
0.997865,1
0.066741206,-1
8.919619e-05,-1
0.97698396,1
0.015721895,-1
0.99993074,1
0.99723923,1
9.374608e-05,-1
0.99812335,1
0.9999268,1
8.943569e-05,-1
0.99998283,1
0.00031654254,-1
0.0011616994,-1
0.8347933,1
0.99998844,1
0.0017558611,-1
0.00011082338,-1
0.99963737,1
0.7238319,1
0.99999654,1
2.0576763e-06,-1
0.93154746,1
5.4966535e-05,-1
0.3445244,-1
0.9983216,1
0.0056152525,1
0.0010450601,-1
0.99881065,1
0.8464446,1
4.330947e-06,-1
0.8981502,1
0.00037798693,-1
0.8505662,1
8.215057e-06,-1
0.4004228,-1
0.031095926,1
0.99999416,1
0.01717869,-1
0.97589684,1
0.0015901271,-1
0.011087515,-1
0.98821265,1
0.86246943,-1
0.045618396,-1
0.9991416,1
