pred,label
0.99999046,1
1.0511958e-08,-1
1.0,1
1.0,1
0.614499,-1
2.5603581e-08,-1
0.9995115,1
1.0,1
3.8550828e-14,-1
5.3361957e-11,-1
0.99999976,1
1.0,1
1.0,1
6.2692195e-14,-1
1.0,1
1.0,1
2.5455598e-05,-1
1.0,1
5.137981e-10,-1
1.0,1
7.686067e-12,-1
1.0,1
1.0,1
3.2595466e-07,-1
0.46571872,1
1.4976125e-10,-1
1.0,1
1.0,1
1.0,1
7.928072e-11,-1
2.1772889e-14,-1
3.8723625e-11,-1
0.09211681,1
1.0,1
0.9934524,1
2.0374969e-06,-1
1.0,1
2.2096127e-09,-1
1.0,1
2.25632e-09,-1
1.0,1
6.750523e-06,-1
1.06917725e-10,-1
4.6061622e-08,-1
0.9999958,1
1.0,1
1.1014452e-10,-1
1.0,1
1.0,1
2.4667574e-07,-1
0.99999857,1
1.0,1
4.7613705e-11,-1
6.043401e-08,-1
6.1051223e-06,-1
1.0377275e-11,-1
1.6594561e-09,-1
0.99995303,1
1.0,1
2.2349134e-16,-1
1.0,1
4.843869e-07,-1
1.0,1
4.070533e-08,-1
1.0,1
8.249954e-13,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.3405626e-14,-1
0.07375466,-1
9.364184e-16,-1
0.9516748,1
1.0,1
9.603298e-10,-1
1.2523991e-12,-1
1.0,1
3.2419334e-16,-1
1.0,1
0.3840444,-1
2.3345678e-05,-1
1.0,1
1.0,1
1.0,1
1.0,1
2.056561e-11,-1
1.0,1
1.0,1
1.3492266e-12,-1
1.0,1
9.781138e-07,-1
5.11961e-10,-1
1.6727447e-14,-1
5.764482e-10,-1
4.8599016e-08,-1
1.0,1
1.0,1
1.0,1
1.9895267e-15,-1
3.5394972e-15,-1
2.4429391e-07,-1
4.787894e-13,-1
2.578954e-15,-1
1.0464606e-06,-1
1.0,1
3.9457868e-11,-1
1.0,1
1.0,1
0.9999981,1
1.0,1
1.4886452e-09,-1
2.8184318e-11,-1
1.0,1
9.0482083e-10,-1
1.0,1
6.0013767e-06,-1
1.0,1
0.9999858,1
0.9996505,1
4.191708e-17,-1
1.0,1
1.8683191e-13,-1
1.0,1
1.0,1
1.1709687e-07,-1
1.0,1
3.8652253e-08,-1
2.0407874e-06,-1
1.0,1
2.5389701e-12,-1
7.276235e-11,-1
3.2038663e-11,-1
6.700456e-08,-1
1.0599387e-06,-1
1.0,1
0.016832205,-1
1.967863e-12,-1
5.3790658e-14,-1
1.0,1
0.39861158,1
1.0,1
0.006597339,-1
1.6512941e-13,-1
3.2270137e-10,-1
9.442595e-09,-1
1.0,1
1.0,1
1.0,1
1.0,1
0.0011873274,-1
0.99996185,1
2.5607987e-06,-1
0.002267636,-1
1.7850582e-18,-1
0.9999472,1
1.0,1
1.0,1
1.0,1
1.6201627e-08,-1
0.0017061373,-1
5.591237e-12,-1
1.0,1
1.3452937e-10,-1
0.9988105,1
1.0,1
4.6344673e-12,-1
1.0,1
2.0774314e-08,-1
2.9982867e-16,-1
6.8682016e-16,-1
1.0,1
1.0,1
2.5442815e-17,-1
0.99931777,1
1.0,1
1.0,1
0.9930755,1
1.0,1
0.9999995,1
1.0,1
1.0,1
6.1265473e-07,-1
1.0,1
5.3870593e-07,-1
1.0,1
8.7143813e-14,-1
4.201988e-06,-1
0.9999999,1
3.5572754e-12,-1
2.063191e-09,-1
2.2478254e-07,-1
1.0,1
8.198567e-05,-1
0.96364933,1
1.0,1
2.815041e-06,-1
0.9991936,1
4.162114e-12,-1
1.0,1
0.0026882703,-1
0.98318017,1
9.257035e-15,-1
1.0,1
3.81603e-11,-1
0.004448295,-1
1.0,1
0.005972778,-1
7.549944e-14,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
3.9135552e-12,-1
2.6919786e-11,-1
1.0,1
1.0,1
1.0,1
1.0,1
0.99999344,1
8.5135394e-17,-1
5.9335664e-05,-1
2.7700522e-10,-1
1.0,1
2.6761965e-10,-1
2.1389486e-16,-1
0.99990094,1
8.663882e-18,-1
6.92993e-12,-1
5.276552e-15,-1
1.0,1
1.0,1
1.0,1
0.9999578,1
0.0012377417,-1
1.0,1
1.0,1
1.0,1
0.9999993,1
1.0,1
1.0,1
0.9999994,1
9.821363e-10,-1
0.99647754,1
2.477101e-12,-1
1.0,1
7.1145875e-14,-1
1.0,1
0.5417797,-1
1.5210645e-08,-1
1.0,1
1.0,1
1.0,1
1.0,1
0.007065719,-1
1.0,1
1.0,1
3.3624084e-12,-1
1.0,1
1.0,1
6.818154e-10,-1
1.0,1
3.7586366e-12,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.3760216e-08,-1
1.0,1
1.3032229e-09,-1
3.6774372e-14,-1
9.946748e-10,-1
1.2458349e-09,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
6.4574374e-11,-1
3.4148032e-13,-1
1.0,1
1.8549641e-05,-1
5.25059e-15,-1
1.0,1
1.0,1
1.0,1
3.0632395e-06,-1
1.0078769e-09,-1
0.9656506,1
3.1631506e-09,-1
1.0,1
5.5370467e-05,-1
4.7242085e-15,-1
1.0,1
1.7228889e-15,-1
1.0,1
1.0,1
6.025765e-05,-1
4.646941e-15,-1
1.0,1
1.0,1
1.2307474e-13,-1
1.0,1
3.7196088e-07,-1
1.0,1
1.0,1
1.3107695e-08,-1
4.5655916e-13,-1
1.0,1
0.9984499,1
4.756531e-06,-1
0.9998876,1
1.0,1
1.953405e-09,-1
1.0,1
1.0,1
8.283233e-07,-1
2.8890818e-17,-1
1.0,1
8.979819e-13,-1
7.705971e-07,-1
1.0037531e-15,-1
1.0,1
0.9999999,1
1.9212715e-10,-1
0.9658164,1
0.9997031,1
1.0,1
1.6245395e-10,-1
6.5975396e-06,-1
7.020031e-13,-1
3.5166453e-11,-1
0.99999964,1
1.0,1
2.6690444e-14,-1
0.087058395,-1
3.5775733e-07,-1
1.0,1
1.0,1
2.8044724e-08,-1
9.321319e-14,-1
3.6307708e-06,-1
0.8978749,1
1.0,1
1.0,1
5.0131597e-11,-1
5.537577e-12,-1
1.2650082e-08,-1
0.97714156,-1
1.3362358e-10,-1
1.52097e-14,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.7165112e-07,-1
3.460999e-09,-1
3.8430352e-14,-1
1.0,1
2.5192414e-05,-1
2.028584e-12,-1
1.0,1
1.0,1
1.919322e-11,-1
1.0,1
1.0,1
1.4851633e-05,-1
1.0,1
3.8758947e-11,-1
1.0,1
0.13138537,-1
1.0,1
0.9999999,1
1.5237657e-11,-1
2.774281e-11,-1
5.192269e-08,-1
1.0,1
2.1737112e-11,-1
1.0,1
8.50527e-06,-1
0.002809285,-1
1.3989321e-14,-1
4.2523523e-05,-1
1.0,1
3.914228e-08,-1
1.0,1
2.2692927e-10,-1
2.8136904e-10,-1
2.9349205e-09,-1
0.00034600706,-1
2.0593666e-06,-1
2.3610044e-11,-1
1.6729163e-11,-1
0.0025172422,-1
0.99999356,1
1.0,1
1.0,1
1.0,1
0.9889262,1
6.323201e-10,-1
1.0,1
1.0,1
1.7780184e-17,-1
5.1306746e-18,-1
4.3042006e-14,-1
1.3267258e-09,-1
1.0,1
3.978072e-07,-1
1.0,1
1.0,1
8.8516865e-09,-1
1.0,1
1.0,1
1.0,1
1.9840006e-16,-1
1.0,1
0.991546,1
0.00020288094,-1
0.9999994,1
9.5746734e-14,-1
1.731706e-14,-1
7.2928066e-07,-1
1.0,1
2.6313433e-16,-1
1.0,1
0.99999857,1
1.0,1
9.93754e-12,-1
5.9844e-11,-1
1.0,1
2.92179e-16,-1
1.0,1
1.0251853e-06,-1
3.322188e-13,-1
4.0169873e-10,-1
9.415401e-13,-1
1.0,1
1.0807869e-09,-1
8.581577e-12,-1
1.0,1
1.5561712e-11,-1
7.639892e-13,-1
2.6531362e-07,-1
0.9983016,1
9.0835e-14,-1
6.038585e-12,-1
1.0,1
1.0,1
1.0,1
0.99999774,1
7.7880536e-08,-1
1.0,1
1.0,1
2.2177417e-08,-1
1.1063034e-12,-1
1.0,1
0.999933,1
1.0,1
1.7056521e-14,-1
2.4910377e-10,-1
1.0,1
0.9688467,1
1.6783865e-09,-1
0.9996265,1
1.0,1
0.99982446,1
7.820227e-14,-1
1.0,1
0.9999963,1
1.0,1
1.5247528e-09,-1
0.9999939,1
3.0990674e-12,-1
0.008776093,-1
1.0,1
4.1572825e-08,-1
0.99998975,1
1.1920827e-05,-1
1.6102679e-07,-1
8.637398e-11,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
0.24666885,-1
3.828097e-10,-1
3.105702e-11,-1
6.945939e-13,-1
2.4671956e-06,-1
5.285946e-13,-1
0.9999999,1
1.0,1
1.0,1
1.0,1
0.00061584153,-1
1.0,1
0.9998683,1
1.0733342e-12,-1
7.825372e-11,-1
3.084928e-14,-1
2.9543657e-12,-1
1.0,1
1.6937844e-09,-1
2.5833953e-22,-1
1.0,1
1.0,1
1.8961345e-13,-1
1.0,1
1.0,1
4.1510717e-15,-1
7.800794e-08,-1
9.0760444e-08,-1
1.0,1
1.0,1
4.4992458e-08,-1
2.3100306e-12,-1
1.0,1
5.804875e-14,-1
2.0155854e-13,-1
8.173817e-13,-1
2.1012541e-08,-1
1.6587164e-12,-1
0.9999987,1
1.0,1
0.9998375,1
1.3436025e-12,-1
0.5514647,1
1.502917e-11,-1
1.0,1
1.3573877e-05,-1
4.936265e-07,-1
1.0,1
8.51575e-09,-1
1.0,1
1.7490825e-08,-1
1.021303e-09,-1
1.0,1
0.0031493006,-1
3.8387427e-10,-1
3.8351735e-09,-1
4.8709503e-17,-1
4.378726e-07,-1
1.0,1
1.0,1
3.5583598e-09,-1
2.6455804e-12,-1
8.236655e-07,-1
6.449944e-05,-1
1.0,1
0.9999652,1
3.9857814e-13,-1
1.0,1
7.511239e-13,-1
1.0,1
1.0,1
1.0,1
4.699797e-12,-1
3.9705947e-11,-1
1.0,1
1.4706811e-10,-1
1.0,1
1.0,1
1.0,1
2.411283e-12,-1
1.0,1
5.2006437e-12,-1
2.607e-12,-1
1.0,1
6.234987e-09,-1
3.0670415e-09,-1
1.0705001e-09,-1
1.0131617e-13,-1
1.0,1
0.9998605,1
1.35574e-16,-1
1.0,1
6.531514e-18,-1
1.0,1
1.0,1
1.0,1
1.0,1
6.5338335e-10,-1
9.4932215e-11,-1
1.0991161e-13,-1
1.3069858e-14,-1
7.488278e-05,-1
0.018289054,-1
1.846762e-05,-1
6.8197465e-08,-1
1.0,1
4.3486953e-14,-1
1.0,1
5.66853e-08,-1
1.0,1
1.0,1
0.9811491,1
1.0,1
1.5314286e-07,-1
2.0145016e-13,-1
1.0,1
1.0,1
8.555274e-10,-1
0.9972857,1
1.0,1
0.9999366,1
1.0,1
1.0,1
1.0,1
9.6584884e-08,-1
2.3405858e-06,-1
0.9998919,1
1.0,1
1.6274967e-08,-1
0.22609591,-1
9.694105e-09,-1
2.3797704e-12,-1
1.0,1
1.28804346e-11,-1
1.0,1
1.0,1
0.008632295,-1
0.31677514,-1
1.0,1
4.4580597e-07,-1
2.226323e-09,-1
0.0043425555,-1
0.98943806,1
1.5967264e-17,-1
0.0006597268,1
1.0,1
1.1639006e-08,-1
1.0,1
3.659263e-12,-1
4.156121e-10,-1
0.99999726,1
1.3723395e-07,-1
1.1671696e-06,-1
8.978891e-10,-1
1.0,1
9.794322e-12,-1
1.0,1
1.0,1
0.001023037,-1
1.1463324e-06,-1
0.9954833,1
1.243445e-08,-1
1.0,1
1.0,1
1.0,1
6.967124e-05,-1
0.007007889,-1
7.802996e-08,-1
1.0,1
0.99999666,1
1.0,1
1.0,1
2.8363278e-09,-1
2.7453765e-15,-1
1.0,1
1.0,1
1.08289055e-11,-1
9.6326266e-11,-1
8.826309e-10,-1
2.0737883e-09,-1
4.7844796e-13,-1
2.2375454e-12,-1
6.276874e-15,-1
5.5336282e-12,-1
1.0,1
1.0,1
1.0,1
1.0,1
0.00018122482,-1
0.9200172,-1
0.9999945,1
0.98150635,1
1.6031052e-12,-1
8.993322e-10,-1
0.96021116,1
3.2391139e-09,-1
1.0,1
1.0,1
1.0,1
4.6875515e-15,-1
4.6157852e-11,-1
2.169666e-17,-1
1.0,1
0.06116678,-1
1.0,1
2.415408e-19,-1
1.0,1
