pred,label
1.0,1
1.0,1
1.0,1
0.000338931,-1
1.0,1
9.427584e-17,-1
5.98301e-14,-1
3.099945e-14,-1
1.0,1
1.150974e-25,-1
1.0,1
0.99998355,1
3.621432e-29,-1
1.0,1
2.3803596e-24,-1
1e-45,-1
1.0,1
1.0,1
1.0,1
1.0729839e-35,-1
1.3247167e-26,-1
4.0085762e-21,-1
2.1604483e-06,-1
1.982888e-39,-1
1.0074738e-08,-1
1.0,1
2.0625306e-31,-1
1.0,1
4.7422994e-08,-1
1.0,1
5.7521044e-07,-1
2.064602e-30,-1
1.7280582e-35,-1
1.0,1
1.0,1
6.348177e-37,-1
5.3116986e-20,-1
0.30842528,1
1.0,1
3.0758696e-13,-1
6.344329e-29,-1
1.3788669e-38,-1
0.9987772,1
3.529516e-32,-1
1.0,1
9.696168e-33,-1
7.96e-43,-1
0.9998915,1
1.0,1
1.0,1
1.0,1
1.7322232e-27,-1
3.4248082e-36,-1
1.7934904e-15,-1
1.0,1
1.0,1
3.52567e-08,-1
1.6401969e-29,-1
5.4858864e-23,-1
1.0,1
1.0,1
3.9195345e-18,-1
0.96873367,1
1.0,1
6.551457e-24,-1
1.0,1
1.0,1
8.270036e-07,-1
5.318372e-19,-1
1.0,1
0.80514693,1
1.0,1
3.3539752e-33,-1
0.50485975,1
1.0,1
4.685192e-15,-1
1.1902481e-34,-1
3.7966926e-28,-1
5.9659843e-33,-1
1.0,1
4.1112926e-24,-1
1.0,1
7.626618e-27,-1
1.8668777e-23,-1
1.0,1
2.798877e-12,-1
1.41887e-12,-1
2.8626127e-06,-1
2.2750029e-34,-1
4.3249343e-31,-1
1.0,1
4.1471843e-27,-1
1.6906407e-24,-1
3.7140253e-27,-1
8.211484e-15,-1
1.0,1
2.2736304e-28,-1
4.6432283e-06,-1
4.94518e-40,-1
1.0,1
0.0003461998,-1
4.31758e-40,-1
1.0,1
1.280078e-31,-1
7.0970765e-29,-1
0.3778303,1
1.0,1
0.99999964,1
4.6984996e-26,-1
4.8790883e-20,-1
1.0,1
1.0,1
3.2161907e-15,-1
1.7558042e-23,-1
1.801495e-27,-1
1.0,1
4.4533978e-23,-1
1.621799e-22,-1
1.0,1
1.0,1
1.1209108e-26,-1
1.0,1
3.7529666e-25,-1
3.311611e-35,-1
5.787e-10,-1
3.0039383e-26,-1
1.0,1
1.0,1
9.044763e-07,1
6.402268e-13,-1
9.15511e-25,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0767997e-08,-1
2.6351188e-17,-1
1.0,1
4.5911706e-31,-1
1.0,1
1.0,1
0.9999937,1
7.45134e-12,-1
0.0,-1
9.6147615e-27,-1
1.0,1
1.0,1
3.1212941e-09,-1
4.738809e-08,-1
0.6433629,-1
6.632729e-17,-1
1.0,1
5.1171172e-30,-1
1.0,1
2.4748975e-14,-1
1.2690772e-09,-1
0.8400978,1
4.069762e-28,-1
0.015690006,-1
0.63751334,-1
0.99951804,1
3.2606222e-17,-1
1.0,1
1.0,1
9.8009735e-08,-1
1.0,1
1.1184756e-27,-1
1.0,1
4.071e-42,-1
1.0,1
1.0,1
0.68206865,1
1.0,1
1.2413677e-29,-1
1.0,1
0.9996432,1
2.4e-44,-1
0.99999595,1
1.3276104e-11,-1
1.3281e-36,-1
5.5314205e-24,-1
1.0,1
1.0,1
2.4513378e-21,-1
2.3515443e-37,-1
1.0,1
1.0,1
3.1199567e-19,-1
2.4165558e-15,-1
2.489243e-32,-1
3.5415555e-12,-1
7.611242e-12,-1
1.0,1
1.0,1
2.5913691e-23,-1
0.03889026,1
1.0,1
4.7171686e-22,-1
1.0,1
1.0,1
6.527e-42,-1
2.3528495e-11,-1
0.0056643006,-1
1.0698612e-09,-1
6.3022345e-30,-1
1.0,1
9.0121374e-26,-1
1.0,1
1.0,1
1.0,1
1.0128708e-19,-1
1.0,1
1.9261529e-16,-1
6.3503813e-22,-1
5.702e-42,-1
3.382295e-17,-1
1.0,1
1.483984e-21,-1
1.0,1
1.4738217e-31,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.6343938e-30,-1
1.0,1
1.0,1
1.0,1
3.4412368e-25,-1
1.63618e-40,-1
7.253002e-21,-1
1.2608657e-33,-1
1.0,1
2.3759464e-35,-1
1.8617776e-24,-1
4.706237e-16,-1
1.0,1
4.753835e-39,-1
1.46845e-39,-1
1.22476175e-17,-1
1.0,1
3.897809e-11,-1
1.8129428e-38,-1
1.0,1
1.0,1
3.1331326e-36,-1
1.0,1
1.0,1
1.0,1
1.0,1
0.4708243,-1
1.0,1
1.0,1
1.0,1
3.5791e-40,-1
2.699845e-08,-1
6.031588e-34,-1
1.8223964e-35,-1
4.410676e-06,-1
1.0,1
1.5331434e-27,-1
5.0785907e-31,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
3.2290323e-33,-1
1.0,1
1.0,1
9.750041e-22,-1
1.0,1
2.088003e-26,-1
1.0,1
1.0816259e-05,-1
7.7343685e-29,-1
6.275969e-36,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
2.1658313e-15,-1
0.00015055362,-1
2.095706e-39,-1
1.0,1
1.0,1
1.4960053e-36,-1
5.43031e-07,-1
1.0,1
0.99933535,1
2.1030633e-26,-1
1.0,1
1.0,1
1.0,1
0.066547945,1
2.0906339e-06,-1
1.0,1
6.4564013e-34,-1
4.9964264e-22,-1
1.0,1
5.610268e-07,1
1.0,1
1.0,1
0.00879907,-1
1.0,1
5.560212e-32,-1
1.0,1
0.009810198,-1
1.0,1
1.0,1
0.00053656125,-1
1.8505678e-25,-1
0.94540673,1
0.00017908994,-1
1.0,1
1.0,1
3.14e-42,-1
1.0,1
1.0,1
1.0,1
6.967546e-19,-1
1.9873668e-13,-1
0.9846001,1
8.544637e-26,-1
1.0,1
1.0,1
3.0457074e-19,-1
1.0,1
7.197123e-17,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
4.046359e-34,-1
0.0013446112,-1
2.1388568e-33,-1
9.167228e-27,-1
1.0,1
0.0,-1
1.0,1
2.2597406e-12,-1
0.8225668,1
1.0,1
1.0,1
2.4382148e-22,-1
8.242872e-29,-1
9.629174e-22,-1
1.0,1
0.0,-1
0.0,-1
2.2321865e-24,-1
1.1201203e-33,-1
1.167964e-15,-1
1.0,1
1.0,1
1.0,1
3.9165462e-25,-1
1.0,1
1.7008807e-24,-1
1.0,1
1.3068051e-16,-1
9.2673776e-32,-1
2.0965319e-14,-1
8.0756664e-08,-1
0.99723935,1
1.0,1
1.9125666e-28,-1
1.0,1
1.0,1
1.0,1
2.037e-42,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
2.660291e-06,-1
6.6469e-21,-1
1.0,1
1.0,1
9.268407e-31,-1
1.0,1
8.25589e-40,-1
0.00014564034,-1
1.2607371e-16,-1
3.3399208e-09,-1
1.0,1
2.268835e-39,-1
5.3515406e-13,-1
1.0,1
3.589589e-23,-1
3.8745732e-29,-1
1.0,1
7.934172e-29,-1
0.051577795,-1
1.1136463e-22,-1
1.666073e-19,-1
7.68e-43,-1
1.0,1
5.430774e-22,-1
2.53862e-40,-1
1.18843544e-23,-1
5.1475522e-26,-1
0.0,-1
1.0,1
1.0,1
1.0,1
1.29767785e-11,-1
1.0,1
3.3539454e-28,-1
1.0,1
1.0,1
5.9251774e-12,-1
2.2021593e-05,-1
2.9351815e-33,-1
4.8770166e-30,-1
1.0,1
1.0,1
1.0,1
1.0,1
0.99993324,1
2.8565547e-33,-1
1.0,1
1.0,1
1.128704e-39,-1
4.4636308e-18,-1
6.622698e-30,-1
2.7357864e-25,-1
8.463528e-28,-1
2.2175072e-36,-1
2.7646109e-21,-1
2.5415866e-38,-1
1.0,1
1.0,1
1.0,1
4.169428e-05,-1
2.1342348e-05,-1
1.0,1
1.0,1
2.31168e-15,-1
1.0,1
3.5533196e-32,-1
2.9266678e-29,-1
1.0,1
0.0,-1
1.9229358e-25,-1
1.2773477e-14,-1
1.0,1
1.0,1
1.0,1
6.8466113e-26,-1
1.6684122e-06,-1
3.8514207e-15,-1
1.0,1
1.0,1
1.0,1
1.2368498e-20,-1
1.0,1
1e-45,-1
3.0884412e-15,-1
1.0,1
1.0,1
2.838861e-39,-1
1.0601638e-20,-1
9.122069e-16,-1
1.8335212e-32,-1
1.0379535e-29,-1
1.0,1
0.9999857,1
1.0,1
2.3830199e-18,-1
4.6322744e-20,-1
1.0,1
2.4821939e-20,-1
1.7430342e-27,-1
1.0,1
0.00052563543,-1
1.0,1
0.99999034,1
2.0258942e-33,-1
0.9999999,1
1.1890286e-17,-1
4.648767e-15,-1
1.5431267e-31,-1
1.0,1
2.1434852e-28,-1
1.0,1
1.0,1
1.0,1
2.941689e-29,-1
1.0,1
1.0,1
0.00010977277,-1
0.9999999,1
2.0642664e-27,-1
1.0,1
2.8416402e-35,-1
1.0,1
1.0,1
1.0,1
1.5198844e-19,-1
0.065310895,1
1.0,1
4.393214e-14,-1
9.569742e-22,-1
4.406378e-34,-1
1.0,1
1.0,1
2.2120634e-31,-1
0.22164139,-1
1.71833e-40,-1
1.5849849e-38,-1
1.0,1
6.9164314e-28,-1
0.0,-1
1.0,1
1.537525e-26,-1
1.2287016e-10,-1
2.4331207e-06,-1
1.0124662e-17,-1
1.0,1
1.3138887e-15,-1
1.0,1
1.0,1
1.0,1
1.0,1
2.2900091e-23,-1
1.9593095e-30,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
1.0,1
4.1838663e-16,-1
0.0035103452,-1
2.1574841e-32,-1
2.9755825e-28,-1
2.709872e-32,-1
1.0,1
1.0,1
1.0,1
0.99999714,1
0.9998617,1
9.105326e-28,-1
1.9649702e-28,-1
2.1756062e-19,-1
5.5665927e-27,-1
1.0,1
1.0,1
3.3716164e-24,-1
1.0,1
1.0,1
3.296726e-27,-1
1.6036818e-10,-1
2.059986e-28,-1
1.0,1
1.5795473e-37,-1
1.0,1
1.0,1
0.99999964,1
7.066536e-33,-1
4.7606205e-32,-1
1.5941576e-05,-1
1.6659967e-19,-1
0.11575006,-1
7.6538724e-26,-1
1.0,1
1.0,1
7.85131e-05,-1
1.0,1
9.676931e-30,-1
1.0,1
6.841336e-19,-1
2.2074549e-10,-1
2.1522396e-32,-1
1.2307291e-31,-1
1.0427338e-25,-1
9.976506e-28,-1
5.648657e-24,-1
6.1694006e-25,-1
1.0,1
1.0,1
0.0037238966,1
7.8578535e-27,-1
0.00030412985,1
3.12052e-40,-1
5.8667742e-06,1
1.0,1
0.99996865,1
4.0477744e-06,-1
1.0,1
1.0,1
9.161943e-28,-1
1.0,1
1.3196368e-05,-1
1.0,1
1.3271247e-33,-1
5.876459e-22,-1
1.0,1
1.0,1
6.967615e-22,-1
1.4906419e-25,-1
3.1469565e-28,-1
2.4439267e-34,-1
1.57934e-39,-1
1.3039543e-27,-1
6.0964704e-20,-1
1.0,1
1.0,1
1.0,1
1.0,1
1.9082961e-13,-1
1.0,1
3.141625e-13,-1
8.360939e-20,-1
2.3464624e-38,-1
7.311701e-36,-1
0.08625962,1
1.0,1
3.7451597e-24,-1
1.0,1
2.0492503e-07,-1
2.0023607e-18,-1
3.0796881e-15,-1
0.041641682,-1
1.0,1
1.1938626e-35,-1
1.0,1
1.0,1
1.0,1
