pred,label
0.9999875,1
0.9999738,1
0.99999166,1
0.98695564,1
0.999846,1
0.6538606,1
0.99914217,1
4.2907897e-05,-1
0.97946393,1
0.9999875,1
0.99998105,1
8.178467e-07,-1
0.9978573,1
0.0006149184,-1
0.998589,1
0.99999905,1
0.99837,1
0.9965758,1
0.9999752,1
0.99995303,1
0.9999552,1
6.1782623e-07,-1
0.8125448,1
8.047768e-05,-1
1.0903533e-06,-1
0.00020049541,-1
1.6693015e-05,-1
0.99995184,1
6.041546e-07,-1
0.0063035316,-1
0.00031444934,-1
0.99999356,1
0.9999982,1
0.26048735,-1
0.99998426,1
6.271191e-06,-1
0.073416166,-1
0.9999999,1
0.99654526,1
0.9961766,1
1.0755623e-05,-1
0.1035675,-1
0.4782879,1
0.10940937,-1
1.2846616e-06,-1
0.0022960147,-1
0.9986834,1
0.9999939,1
0.99999607,1
0.99842876,1
0.99975747,1
0.95539904,1
9.560825e-06,-1
0.9989604,1
0.9999795,1
0.00041983917,-1
1.1940851e-05,-1
0.9991049,1
0.9999552,1
1.908707e-06,-1
0.0014649453,-1
0.000935491,-1
0.99995077,1
8.722408e-05,-1
1.7655348e-05,-1
1.1251021e-06,-1
0.18158089,-1
0.0029366042,-1
0.99918646,1
3.173995e-07,-1
0.99995124,1
0.51984304,1
0.9701422,1
0.9999995,1
1.9610444e-07,-1
1.4934828e-06,-1
0.00016160589,-1
0.9999093,1
0.99928147,1
0.00050091185,-1
3.0587703e-06,-1
4.0398145e-06,-1
0.9993923,1
0.2577828,1
0.99998415,1
0.9999844,1
0.99989986,1
1.1960182e-05,-1
0.3943113,-1
1.0,1
0.99997616,1
0.999969,1
1.0,1
0.00045153938,-1
0.00028974123,-1
0.0026550612,-1
0.97752315,1
0.9999999,1
0.9999993,1
1.2301613e-06,-1
1.0116408e-06,-1
0.99999654,1
0.002461344,-1
0.99999285,1
0.045247693,-1
0.99954057,1
0.9986972,1
0.9999168,1
0.9996288,1
0.99999905,1
5.4838783e-05,-1
0.005084039,-1
0.000121183715,-1
5.071449e-07,-1
0.9999888,1
0.9999838,1
0.9999907,1
0.99973315,1
0.00088083907,-1
0.99999595,1
2.2829216e-05,-1
6.552753e-05,-1
0.9999738,1
0.9999974,1
0.99999297,1
0.00031516847,-1
4.2931123e-07,-1
0.9996107,1
0.0001462139,-1
2.6429576e-05,-1
1.0800643e-05,-1
0.99999523,1
0.66173214,1
0.99997306,1
8.295892e-08,-1
0.9852384,1
5.539022e-05,-1
0.124400586,-1
0.9999976,1
0.0003810437,-1
0.0002332072,-1
0.9998574,1
2.5695954e-07,-1
0.9995092,1
0.9998758,1
0.03072376,-1
