0,1
1.2255486,0.40878272
0.24489826,0.15678266
0.76213735,0.23565528
1.8682972,0.118232176
1.6067605,0.7690548
-1.403788,-1.4116554
1.2310829,-1.3765329
-1.0017768,0.123119116
-0.18769096,-1.375503
0.14425936,-0.37442523
1.2550477,0.13185225
1.7376825,-0.79135174
-0.142406,-1.4447676
-0.45969957,-1.3448089
-0.0050099734,1.2782596
-1.40116,-0.2834813
-0.32319278,-1.8341423
-1.5768188,-1.2677569
-0.37870046,-0.33927676
0.5878493,0.27708027
0.13565212,-0.4153227
0.03476726,-0.508535
0.41845715,-0.46859136
-0.30782485,-0.06620501
0.63218975,0.8119657
0.2763488,1.4087789
-1.2623879,1.3018137
0.50536317,-1.0876731
0.6455038,0.1929774
1.235016,0.60489684
1.96415,0.232033
1.7084358,-0.032437354
1.5226154,0.64343596
1.5997529,0.3023877
0.1608177,0.02630753
1.1741983,0.28990358
0.16315694,-0.047441103
0.43287307,0.21991454
0.9955515,0.36253285
1.0714515,0.3785426
1.5349321,0.6799998
-0.04097764,-0.062172867
-0.22352152,0.11283077
1.2632263,1.0931067
0.09875008,-0.7559024
-0.4993638,1.2446425
-0.90554243,-0.3333801
-0.32707232,-0.44289404
-1.0934641,0.05341713
-0.6892014,-0.16826205
0.066291615,0.28678855
-0.49510917,0.8307912
0.08797405,-0.08346803
0.7901973,0.04825793
0.43753162,-0.9038605
0.1303324,-0.06320396
-0.09658064,-0.20253707
-0.057733677,0.15593855
-0.70229197,1.0202622
0.9525112,-0.9348305
-0.40698412,1.325646
0.76159215,-1.389657
0.15053287,-0.11605989
-0.48064426,0.8060729
-1.3806822,0.98664606
-0.11055021,0.099766344
-1.1241119,0.72342193
1.2487634,0.6021384
-1.5438513,-0.663554
-1.3221009,-0.7244919
-0.230151,-0.28109488
0.044562418,-0.5690677
1.798328,0.4118429
0.99252206,0.12514971
1.7174792,0.5942836
-1.6927209,-0.6327561
1.5033807,0.5161707
1.3427855,-0.8424653
-0.14919384,0.4461368
-0.05019009,0.2906105
0.8941913,-1.8437992
-0.2832146,-0.5551551
-0.64537114,-1.928649
0.004302244,0.25449657
0.6719832,0.6665471
-0.5065941,-0.31538868
0.09926242,0.22031856
-0.09801881,-0.70323944
0.7764681,-0.9425286
-0.6221994,0.13981129
-0.428833,-0.87135434
0.5831191,-1.150509
-0.14852402,-0.25945562
-1.0069506,-0.08962581
-0.33992448,0.39725322
-1.5983835,0.615591
0.020449603,0.12848367
-0.02091847,-0.9964125
0.7962748,0.03200784
-0.6181637,-0.475789
-0.76344985,-0.21916363
-1.1991668,0.039824054
0.9340357,1.0876588
-0.51733947,-0.14881009
-0.50136447,0.4564425
-0.111579575,-0.39626098
1.0790772,-0.014900872
0.46290478,0.69233406
0.28492546,-1.2576303
-0.72906554,1.1711323
-0.82536983,0.019422391
0.4120688,-0.4984323
-1.0419443,-0.74618584
-1.9306145,-0.18247144
0.29447082,0.9797274
-0.7247153,0.1895323
0.34481528,-0.88887626
-0.95114267,-1.5325378
-1.5558947,-0.138303
0.066664,-0.34341663
0.64111674,-0.9290374
1.1074402,-0.2951752
-0.7792275,0.0056235
0.3149629,0.021063529
0.56939733,0.352149
0.4594254,-0.8557928
0.0063059744,0.06425345
-0.53077775,-1.4577346
-0.80016303,0.9397968
-0.3106488,-0.1406785
-1.0158807,-0.14297366
-0.05465915,1.0889038
-0.3178373,-0.050743103
-0.4428155,-0.22972918
0.7961305,0.082223274
0.26059768,-0.73314404
-0.040314447,0.16928554
-1.0950603,-1.7330786
-0.140074,-1.4765118
-0.026906023,-0.20752685
1.674601,-0.6349423
-1.3006581,-0.5652996
0.22137526,0.94487405
-0.64552104,1.3994541
0.20809239,-0.96821076
-0.33270693,0.20657244
0.054727305,-0.47115254
-0.028150426,0.5786119
-0.1408173,-0.25312623
1.6187129,0.06557616
0.96535546,-1.7513258
0.096477754,-0.1905338
-0.40348783,-0.09070649
-1.2884346,-0.6862753
-0.41978115,0.65268874
-0.07516459,0.9226897
-0.060365185,0.62025976
-0.85498846,1.3119802
0.7484496,-0.1385719
-0.38228512,-0.21764176
1.1391277,-0.8554525
0.21591127,0.3216714
-0.14838436,-0.07327388
0.0057913577,-0.20242158
-1.1181219,-0.98638403
0.32556525,-0.23322187
0.4241079,0.8380448
-0.54246837,-2.1136284
-0.37924287,0.31349805
-0.35961744,-0.39951405
1.3477693,-0.34550422
0.86040807,-0.3563374
-0.5233175,-1.0895119
0.36568156,0.015949517
-0.009566104,-0.27511424
-0.13788114,0.20861802
0.06707507,1.6905081
-1.1884824,0.95545334
0.9988218,-1.1402879
0.6422846,1.6768742
0.65789783,-0.2811323
-1.249871,-0.022271262
-1.0856868,0.7643108
1.2562759,-0.83860034
0.68231624,0.055592738
0.12212281,0.5599331
0.8631969,-0.13266309
0.955933,0.64729476
0.2431117,0.02231463
-0.40707728,-0.5857127
-0.4921289,-0.8033807
0.13199024,0.17099896
0.24332035,-0.14332499
0.019982109,1.5288558
-0.46532544,1.6996211
-0.1233119,1.4958489
-0.20806181,0.026665488
-0.6201663,0.13198632
-0.127164,0.65154225
-1.699702,0.5219287
-1.8071483,-0.6047413
-0.3571613,-0.15685475
-0.55310225,1.3103173
-1.3179034,-0.20573458
-0.53925353,-0.18589467
-0.21097577,-1.0723695
-0.10501964,0.46113393
0.4298049,-0.09601715
0.68715155,0.7065231
0.3150319,0.064642936
-0.8928507,-1.8578877
0.20720771,-0.57096606
0.030326054,-1.7941451
-0.47186965,0.042223707
0.37616393,-1.5975709
-0.610737,-0.24644549
0.8468589,-0.47356376
0.06603792,-0.5809729
0.10380025,-0.0031904904
-0.5503419,-0.13355033
-0.19475001,-0.6542863
-1.0400705,0.6990444
0.4798901,-0.69870466
0.21502928,0.14255658
-0.23049402,-1.2074958
-0.3507876,0.4019008
0.21121587,-0.56372595
0.11985717,0.64136606
0.5294941,0.5665775
-0.16305679,-2.0404148
-0.3087433,-1.6623739
1.4919883,-0.29679003
0.42017165,-0.43273634
0.78549314,-0.5578692
-0.21393546,-0.17771575
-0.6938737,0.76339316
1.6567447,-1.139189
0.10558784,-0.6574768
-0.31350115,0.01354102
0.21701355,-0.67041653
-1.7797004,-0.21484663
0.6005616,0.08603923
-0.25887373,-1.2624667
-0.19097036,-1.1814982
1.4141622,0.12691556
-0.74965614,0.35094926
-0.10300655,0.64105487
-0.07621239,-0.7976132
0.3321338,0.8319071
0.44726998,1.2415223
-0.90253025,-0.2837492
-0.61481553,-0.71678793
0.69069254,1.6548454
-0.621283,0.17052765
0.37830874,-0.47303936
0.13438812,1.1093029
-0.07445107,-0.13479307
-0.49411774,-0.83280766
-0.014961378,0.7066087
0.3950238,-0.061356507
0.1584803,-0.29602736
-0.029168855,-0.7859427
0.010242983,-0.2640803
0.9181729,-1.7684864
-0.24082908,1.0574841
-0.19267619,1.6770966
1.0046407,-1.3153759
0.38543788,0.10266753
1.1102339,-1.2592077
-0.11721705,-0.46694678
-1.4094454,1.0162045
-0.022348193,0.25549468
-0.883588,-0.7762717
0.81027204,1.3355414
0.21213846,-0.36233777
0.39238042,-1.7263421
-1.916837,-0.15834032
-1.2139379,-0.8351159
-1.192358,-1.1801636
-0.038656067,-0.33393192
0.965078,1.3927188
-0.7495522,-0.57454824
1.3162391,0.925713
1.2526779,-0.9790349
-1.443594,0.46035013
-0.3650591,-0.24944974
-1.0264436,-0.15828066
-0.23514667,-1.6669854
0.6150084,-0.44739342
1.2175891,1.1058125
-0.4399203,-0.11421796
-0.4347817,0.36443406
-1.4262888,-0.7063667
1.4473635,-0.9712378
0.62332267,0.78068525
-1.6456637,0.3846299
1.7225853,-0.68026483
0.44539368,-1.3103145
1.3075995,1.212074
0.080794066,-0.7894432
0.06441614,-1.272799
-0.15983284,-0.30441114
-1.8832816,0.0006905857
-1.4699717,-0.35400638
-0.35536566,-0.46346343
0.10666056,-0.50359994
0.55279994,0.79984725
0.091818854,-2.0762906
1.2290888,-0.62935776
0.3571144,-1.363419
-0.06312857,-0.056519985
0.6249952,-0.6941472
0.075853266,0.92578673
0.69577825,-0.9821671
-1.0820185,0.3185249
-0.53246355,-1.8821075
0.66881156,-0.44293892
-1.0721049,-0.34451634
0.589418,-0.39327478
0.096373916,-0.8082805
0.28641337,-1.2639608
0.39132145,0.20474485
-1.1260872,0.39258483
-0.5190757,-0.54751784
-0.2966683,-1.1464081
-0.7502288,-1.2301295
-0.35432863,-0.081045724
0.61498255,-1.3519912
-0.045356978,-1.1046079
-1.0331452,-1.7569093
1.0096666,-1.2029248
-0.30362245,-0.17257658
-0.1440489,0.6601354
1.1007535,-1.0466332
0.24303325,0.13538943
-1.0259506,-0.6783582
1.2475623,-1.0259922
-0.48338926,-0.1300587
-0.054212797,0.19137141
0.9860187,0.80372024
0.045451224,-1.4288024
-0.44511417,-0.38066277
0.03035677,-0.9921751
-0.07013837,-0.06218458
-1.3897322,-1.5224288
-0.33171996,-0.14377473
0.69598615,-1.9676261
0.22890571,1.2426168
-0.6291159,-0.942102
-0.19441323,0.06584846
0.21948417,0.7163645
-0.79018235,0.6289849
-0.42605564,0.4391906
1.6911305,-0.71724993
1.2282158,-0.55333745
-0.7343501,0.5839492
-0.35154128,-0.41574526
-0.93333197,0.71197957
-0.51104194,0.3000985
-0.22804488,0.010750369
-0.8135777,-0.25079748
0.7468763,1.2234479
0.67362964,0.7462299
0.20953222,-1.976126
0.83790016,-1.7760032
-0.6428958,-1.2114575
-0.19328143,-0.20063232
-0.18402174,-1.1006114
-1.7009025,-0.9637587
-0.10479373,-0.6045552
0.3337281,-1.5696423
1.6545691,-0.22090377
0.35961112,-0.65984863
0.14626068,0.83629596
0.35893145,-0.45488265
0.028236877,-0.088875376
-0.17491187,0.07032523
-0.44319636,-0.89981055
-1.587978,-1.1601504
0.655847,0.16124225
-0.30138615,-0.84377056
0.5493339,-0.30560765
0.0381386,0.07441936
0.58391714,-0.097721025
-1.4353225,0.033845503
-0.7761086,1.4573134
-1.2895701,-1.3306987
0.32248154,-1.4818155
0.37448242,0.562809
1.1935921,-0.24797574
-1.1864239,0.6176922
-1.0716428,-1.5636876
-0.3735265,-0.3065889
-1.0181324,0.21596389
0.22785148,-0.763922
-1.0196584,-0.7699102
-0.7547349,-1.0183129
0.7095226,-0.8063502
-1.3608525,0.057233825
-1.2895541,0.68680906
-0.55234534,0.77590173
-1.5805951,-0.6309373
-0.3832137,-1.2690192
-0.1404721,-0.13591883
-0.7852468,-1.2834996
-0.1602407,-0.12411847
0.112482354,-1.9878976
1.0666347,-0.24550496
0.1873045,-0.663019
0.120531216,-1.280244
-1.2271023,-0.58867663
0.7780839,0.2926399
-0.4494048,-0.4635562
