pred,label
0.9998305,1
0.99999714,1
1.1659175e-05,-1
0.0006227203,-1
0.99992275,1
0.17782617,1
0.00040109028,-1
0.9999554,1
0.9800457,1
0.9999995,1
0.99998665,1
0.9999969,1
6.446878e-06,-1
0.0002781338,-1
0.008332645,-1
0.99997234,1
1.7603765e-05,-1
0.99990964,1
0.9999999,1
0.99997497,1
0.9995685,1
0.00880365,-1
0.99427056,1
4.261164e-06,-1
0.13427174,-1
3.8076605e-06,-1
9.671759e-07,-1
0.6541425,1
0.9999958,1
0.0046228324,-1
0.045090534,-1
0.00024387748,-1
0.9999875,1
0.00047998098,-1
1.0103305e-05,-1
0.9999858,1
0.99999964,1
0.99935716,1
0.0021149637,-1
2.6278815e-06,-1
0.9999993,1
0.99999654,1
0.99999845,1
0.9999901,1
0.9998442,1
0.0073597403,-1
0.92361504,1
0.012562701,-1
2.4705386e-07,-1
0.67956966,1
4.4832154e-06,-1
1.4762185e-06,-1
0.9999987,1
0.9999989,1
0.817632,1
0.00039580528,-1
0.9999982,1
1.7940017e-06,-1
0.00060480385,-1
1.273595e-06,-1
0.9999654,1
0.9999634,1
8.366185e-06,-1
0.0004021746,-1
3.646434e-07,-1
0.9858737,1
0.99999905,1
0.99999833,1
0.012408975,-1
0.7557473,1
5.3236727e-05,-1
0.9999975,1
0.99999714,1
0.9795227,1
2.670052e-05,-1
0.99994075,1
0.0001802489,-1
0.9818525,1
0.9999256,1
0.9999999,1
0.9999846,1
4.6515206e-06,-1
0.99998665,1
0.9970932,1
0.00027385112,-1
9.0094403e-07,-1
0.00023500403,-1
0.99998677,1
0.0028422,-1
0.00024422046,-1
0.9999703,1
0.99999964,1
0.34824714,1
0.0051592877,-1
4.5311376e-06,-1
0.9999993,1
0.9999995,1
2.0652671e-05,-1
7.3444136e-07,-1
5.989565e-07,-1
0.99998665,1
0.007517341,-1
0.999948,1
0.99999905,1
0.9999995,1
1.656049e-06,-1
0.0009062911,-1
0.08695681,-1
0.9999871,1
0.99999154,1
1.8490862e-06,-1
0.99998975,1
6.361178e-05,-1
2.5246052e-06,-1
0.9726624,1
1.1325722e-06,-1
0.9926779,1
0.02289616,-1
0.0003343688,-1
0.00011278706,-1
0.0019318867,-1
0.99999905,1
0.8495374,1
0.9974722,1
0.99996424,1
0.9999764,1
8.96366e-06,-1
2.3644845e-05,-1
0.99998987,1
7.074e-06,-1
0.9999831,1
0.9999964,1
0.9999976,1
0.0026847224,-1
0.9845516,1
9.2363925e-06,-1
0.99999976,1
3.2029934e-06,-1
0.9999318,1
1.1543283e-05,-1
0.004311471,-1
8.859644e-06,-1
0.0048636887,-1
0.99999917,1
0.99999857,1
0.9999907,1
0.00015398322,-1
6.199324e-06,-1
0.0057591107,-1
0.9999957,1
0.1588203,-1
0.0005496232,-1
0.99999785,1
0.17684811,-1
0.9984946,1
0.1020423,-1
5.7222016e-05,-1
0.99998593,1
0.999777,1
0.380873,-1
5.4189677e-06,-1
0.00038489758,-1
3.1560456e-05,-1
1.3339487e-05,-1
0.9998103,1
3.9109393e-05,-1
1.3474133e-06,-1
1.0,1
1.5692322e-07,-1
0.014859544,-1
0.99999905,1
0.99999774,1
7.229339e-06,-1
0.00047434197,-1
0.9999404,1
0.999972,1
0.9979711,1
0.00021200438,-1
3.634457e-06,-1
0.15529422,-1
1.328296e-06,-1
0.9999995,1
1.5765614e-06,-1
0.9999999,1
0.003161116,-1
0.99999905,1
0.99709284,1
0.05970059,-1
0.0002074532,-1
2.3319499e-06,-1
0.0058372016,-1
0.9999883,1
0.011639597,-1
0.7011058,1
0.9998306,1
0.118044,-1
0.9999956,1
0.0030107086,-1
0.3526745,1
0.99992275,1
0.001130319,-1
0.9999192,1
4.5672958e-05,-1
0.9580885,1
9.76286e-05,-1
1.928328e-06,-1
0.99465877,1
0.0034540882,-1
0.99995065,1
0.99999297,1
0.9999931,1
0.9999989,1
0.9998778,1
3.6261765e-05,-1
0.055019643,-1
0.98453623,1
0.9960324,1
0.0066545526,-1
0.017826784,-1
0.9999827,1
8.580266e-05,-1
3.5325302e-06,-1
0.00019000292,-1
0.028692238,-1
1.303763e-05,-1
0.2810816,-1
0.9958288,1
0.058535203,-1
0.99999595,1
0.99997413,1
0.000299437,-1
0.9999795,1
0.99961996,1
0.99702305,1
0.99999905,1
0.84795564,1
0.0067131855,-1
0.9999759,1
1.5463922e-05,-1
0.99999964,1
0.9999981,1
1.9566373e-06,-1
1.40689e-05,-1
3.014547e-05,-1
2.603766e-06,-1
0.5293572,-1
3.8682865e-06,-1
4.7292924e-06,-1
0.017234148,-1
0.030493602,-1
1.0,1
0.9999219,1
0.03515327,-1
2.4658435e-05,-1
0.9546824,1
0.9999925,1
0.99998784,1
0.9952531,1
