0,3223,72,1
1,716,137,-1
2,3351,0,1
3,1271,82,-1
4,1330,416,-1
5,806,416,-1
6,3398,31,1
7,4359,219,-1
8,2305,76,1
9,3858,220,-1
10,4430,219,-1
11,136,211,-1
12,1628,344,-1
13,3823,32,1
14,3878,0,1
15,4608,219,1
16,2929,329,-1
17,2671,154,1
18,2809,35,1
19,954,220,-1
20,197,82,-1
21,4126,38,1
22,35,247,-1
23,1227,137,-1
24,955,219,-1
25,2482,72,1
26,4493,282,1
27,4427,10,1
28,2070,2,1
29,4560,382,1
30,2316,33,1
31,1467,82,-1
32,2135,236,-1
33,720,220,-1
34,3197,33,1
35,3972,72,1
36,1528,30,1
37,273,219,-1
38,3760,36,1
39,3048,4,1
40,768,416,-1
41,3640,391,-1
42,576,43,1
43,3224,8,-1
44,820,290,-1
45,4283,72,1
46,805,329,-1
47,551,416,-1
48,3185,36,1
49,3868,72,1
50,742,344,-1
51,4245,72,1
52,4153,391,-1
53,2332,72,1
54,2361,72,1
55,539,416,-1
56,1894,32,1
57,1119,220,-1
58,1997,0,1
59,740,137,-1
60,133,82,-1
61,1908,33,1
62,1407,211,-1
63,2365,2,1
64,2193,416,-1
65,800,344,-1
66,1285,46,1
67,276,416,-1
68,3099,416,-1
69,4496,274,1
70,4412,290,-1
71,2434,38,1
72,35,34,-1
73,936,43,1
74,4497,24,1
75,2720,34,1
76,4217,386,-1
77,1032,43,1
78,1206,416,-1
79,3904,75,1
80,1898,35,1
81,575,43,1
82,4469,34,-1
83,375,329,-1
84,3341,0,1
85,3079,344,-1
86,1615,30,1
87,423,416,-1
88,506,416,-1
89,3185,34,1
90,2842,35,1
91,4481,235,1
92,4509,217,1
93,554,82,-1
94,3733,72,1
95,1767,108,-1
96,127,43,1
97,2223,224,-1
98,1354,391,-1
99,2858,205,-1
100,4307,137,-1
101,3890,40,1
102,4477,261,1
103,3992,72,1
104,677,247,-1
105,1894,4,1
106,2695,0,1
107,3764,416,-1
108,1161,247,-1
109,3415,76,1
110,3621,386,-1
111,3792,82,-1
112,1581,211,-1
113,1405,30,1
114,1149,30,1
115,3408,38,1
116,2135,230,-1
117,2240,0,1
118,4326,416,-1
119,4379,386,-1
120,658,344,-1
121,1600,344,-1
122,4628,65,1
123,3893,416,-1
124,1030,344,-1
125,304,247,-1
126,3146,72,1
127,1894,76,1
128,267,43,1
129,2925,391,-1
130,1269,30,1
131,4365,154,-1
132,3675,76,1
133,3812,4,1
134,1082,220,-1
135,4150,127,-1
136,204,344,-1
137,2602,74,1
138,3732,345,-1
139,360,116,-1
140,2750,0,1
141,1168,30,1
142,3484,416,-1
143,1825,116,-1
144,886,247,-1
145,1574,10,1
146,4609,218,1
147,2733,32,1
148,3976,344,-1
149,2187,39,1
150,4374,391,-1
151,430,344,-1
152,2290,3,1
153,2311,74,1
154,2411,2,1
155,230,43,1
156,1141,344,-1
157,498,416,-1
158,4077,220,-1
159,852,137,-1
