0,269,1209,-1
1,270,869,-1
2,195,1104,1
3,99,442,1
4,126,1100,-1
5,269,254,-1
6,156,1208,1
7,292,903,-1
8,125,678,-1
9,168,248,1
10,125,150,-1
11,97,17,-1
12,68,1417,1
13,310,522,-1
14,250,459,-1
15,4,720,-1
16,4,4,1
17,11,346,1
18,269,1237,-1
19,187,613,1
20,74,751,-1
21,41,432,1
22,167,961,1
23,86,1163,-1
24,90,110,1
25,6,6,1
26,159,909,1
27,269,103,-1
28,31,613,-1
29,81,98,1
30,300,1114,1
31,304,367,-1
32,28,28,1
33,151,616,1
34,84,806,-1
35,69,839,1
36,184,1230,1
37,139,1098,1
38,104,1205,1
39,247,984,1
40,265,685,1
41,1,220,1
42,241,133,-1
43,162,1308,1
44,42,45,1
45,167,540,1
46,187,883,-1
47,121,1079,-1
48,86,1244,-1
49,103,126,1
50,87,1053,-1
51,229,769,-1
52,86,608,-1
53,187,1122,-1
54,82,99,1
55,125,1144,-1
56,25,641,-1
57,61,1342,1
58,155,499,1
59,228,791,1
60,216,1404,1
61,304,1177,1
62,86,112,-1
63,292,1002,1
64,225,885,1
65,83,613,-1
66,217,133,-1
67,85,1316,1
68,216,1165,1
69,253,137,-1
70,269,1186,-1
71,12,911,1
72,38,41,1
73,269,866,-1
74,62,184,-1
75,119,588,1
76,85,1128,1
77,255,1064,-1
78,286,137,-1
79,24,299,1
80,3,3,1
81,23,1281,1
82,9,516,1
83,68,707,1
84,239,1394,-1
85,12,1297,1
86,294,150,-1
87,186,301,1
88,316,1364,-1
89,47,273,1
90,286,720,-1
91,197,636,1
92,294,958,-1
93,59,212,-1
94,324,1443,1
95,12,788,1
96,133,171,1
97,285,1394,1
98,25,317,-1
99,269,1180,-1
100,12,623,-1
101,62,675,1
102,99,968,1
103,134,96,-1
104,32,366,1
105,316,72,-1
106,68,314,1
107,22,50,1
108,313,1364,-1
109,120,1357,1
110,267,806,-1
111,148,761,1
112,86,936,-1
113,223,725,1
114,82,1391,1
115,324,806,-1
116,294,494,-1
117,195,330,1
118,117,693,1
119,12,1188,1
120,304,960,-1
121,174,367,1
122,31,328,-1
123,255,881,-1
124,88,1301,1
125,93,464,1
126,269,251,-1
127,286,537,-1
128,195,1408,-1
129,64,1069,-1
130,208,624,-1
131,185,973,-1
132,164,78,-1
133,126,306,1
134,125,1154,-1
135,97,1404,-1
136,97,987,1
137,96,918,1
138,35,563,1
139,125,612,-1
140,116,535,1
141,14,1265,1
142,209,382,1
143,129,1221,1
144,4,907,-1
145,294,1070,-1
146,217,846,-1
147,49,184,-1
148,163,255,1
149,86,336,-1
150,294,584,-1
151,269,809,-1
152,66,1291,1
153,217,404,-1
154,134,650,-1
155,86,212,-1
156,86,1050,-1
157,37,40,1
158,185,1314,-1
159,68,297,1
160,47,383,1
161,10,10,1
162,294,718,-1
163,293,212,-1
164,305,64,-1
165,88,1386,1
166,316,1179,-1
167,90,1349,-1
168,125,270,-1
169,253,903,-1
170,180,282,1
171,184,1385,1
172,30,927,1
173,316,872,-1
174,38,205,1
175,304,1008,-1
176,269,1151,1
177,56,688,1
178,128,192,1
179,269,1254,-1
180,220,178,-1
181,269,540,-1
182,14,756,1
183,86,52,-1
184,259,678,1
185,125,968,-1
186,251,1138,1
187,232,490,1
188,4,1063,-1
189,254,600,1
190,142,1164,1
191,91,111,1
192,306,443,-1
193,177,321,1
194,284,32,-1
195,318,1363,1
196,78,32,-1
197,67,495,1
198,269,231,-1
199,86,425,-1
200,125,157,1
201,59,806,-1
202,25,891,-1
