0,3946,130,-1
1,1463,413,-1
2,992,333,1
3,2235,79,1
4,3556,291,-1
5,4406,236,-1
6,243,5,1
7,4037,328,-1
8,1342,96,-1
9,3449,28,1
10,3089,9,1
11,1605,96,-1
12,3442,5,1
13,1050,0,1
14,1442,41,1
15,1185,107,-1
16,25,29,1
17,1799,5,1
18,3460,1,1
19,3945,236,-1
20,189,29,1
21,4330,236,-1
22,1448,30,1
23,3493,28,1
24,3697,0,1
25,3014,394,-1
26,48,98,1
27,3547,61,-1
28,4422,413,-1
29,4368,253,-1
30,350,5,1
31,1775,8,1
32,833,14,1
33,2164,30,1
34,3978,71,-1
35,608,344,1
36,931,96,-1
37,516,29,1
38,4279,198,-1
39,3474,188,-1
40,324,90,1
41,929,18,1
42,3637,198,-1
43,1445,358,-1
44,1141,236,-1
45,3147,198,-1
46,196,5,1
47,2077,236,-1
48,2333,28,1
49,3641,184,-1
50,4143,344,-1
51,3959,198,-1
52,1225,28,1
53,4424,96,-1
54,1346,71,1
55,4224,198,-1
56,2631,0,1
57,3568,270,-1
58,1391,198,-1
59,3668,96,-1
60,48,137,1
61,1783,18,1
62,3069,198,-1
63,2454,344,-1
64,420,53,1
65,3815,419,-1
66,2680,198,-1
67,2331,12,1
68,1932,3,1
69,249,18,1
70,165,12,1
71,577,257,1
72,2660,28,1
73,4319,198,-1
74,3292,28,1
75,236,253,-1
76,7,18,1
77,585,7,1
78,1333,8,1
79,513,28,1
80,1267,63,1
81,345,29,1
82,4473,236,-1
83,702,48,1
84,124,328,-1
85,72,3,1
86,1829,358,-1
87,211,213,1
88,800,71,1
89,810,29,1
90,3438,18,1
91,2044,8,1
92,1438,4,1
93,283,53,1
94,64,33,1
95,608,368,1
96,20,233,1
97,3050,198,-1
98,1149,8,1
99,3554,198,-1
100,1875,3,1
101,3017,358,-1
102,4242,198,-1
103,1487,41,1
104,3272,3,1
105,2214,198,-1
106,4362,236,-1
107,2841,12,1
108,1815,3,1
109,3453,358,-1
110,1416,344,-1
111,281,71,1
112,3547,194,-1
113,551,358,-1
114,3101,12,1
115,830,53,1
116,2093,358,-1
117,681,3,1
118,4318,65,-1
119,1706,236,-1
120,2457,96,-1
121,3478,1,1
122,3356,198,-1
123,1218,293,1
124,2012,78,1
125,3693,28,1
126,1542,225,-1
127,3547,17,-1
128,3887,11,1
129,500,198,-1
130,4477,96,-1
131,3014,344,-1
132,941,119,1
133,3118,253,-1
134,3341,7,1
135,2861,0,1
136,1902,8,1
137,2738,41,1
138,2343,358,-1
139,3397,41,1
140,4084,198,-1
141,3630,302,-1
142,4133,358,-1
143,2235,295,-1
144,2459,384,1
145,2886,8,1
146,4002,328,-1
147,4021,342,-1
148,2033,253,-1
149,2115,13,1
150,2056,3,1
151,3636,198,-1
152,3825,394,-1
153,1471,0,1
154,4111,253,-1
155,745,3,1
156,1528,48,1
157,1137,198,-1
158,2052,358,-1
159,2202,198,-1
160,4414,96,-1
161,2434,253,-1
162,3105,253,-1
163,178,86,-1
164,862,29,1
165,2152,236,-1
166,3598,41,1
167,326,5,1
168,4003,133,-1
169,4054,198,-1
170,2145,198,-1
171,3392,30,1
172,3394,12,1
173,41,66,1
174,749,5,1
175,1484,198,-1
176,391,18,1
177,2639,198,-1
178,3075,3,1
179,914,14,1
180,950,198,-1
181,4357,253,-1
182,2018,96,-1
183,2470,253,-1
184,465,198,-1
185,532,5,1
186,3068,198,-1
187,608,328,1
188,3857,253,-1
189,2490,236,-1
190,592,1,1
191,3505,8,1
192,1475,7,1
193,1962,28,1
194,1691,358,-1
195,3120,253,-1
196,3462,7,1
197,2332,3,1
198,3549,344,-1
199,385,193,1
200,2699,198,-1
201,2412,7,1
202,3905,358,-1
203,2850,198,-1
204,1863,53,1
205,529,8,1
206,3192,198,-1
207,2222,96,-1
208,3805,253,-1
209,808,153,1
210,3547,385,-1
211,1198,253,-1
212,171,29,1
213,224,130,1
214,3310,40,1
215,2128,41,1
216,3758,0,1
217,2577,77,1
218,1455,5,1
219,2132,0,1
220,347,5,1
221,2127,89,-1
222,1992,30,1
223,2236,394,-1
224,657,253,-1
225,3685,5,1
226,4240,253,-1
227,2115,4,1
228,3121,253,-1
229,1774,236,-1
230,179,13,1
231,1478,236,-1
232,3497,253,-1
233,3414,198,-1
234,185,388,1
235,4063,236,-1
236,2271,3,1
237,2706,96,-1
238,1386,116,1
239,3638,253,-1
240,3275,344,-1
241,1193,18,1
242,1003,51,1
243,1443,344,-1
244,3286,358,-1
245,2627,0,1
246,1639,7,1
247,407,7,1
248,3353,255,-1
249,2062,358,-1
250,1920,0,1
251,1346,8,1
252,1297,18,1
253,956,5,1
254,4262,253,-1
255,1939,28,1
256,4063,394,-1
257,279,18,1
258,1519,28,1
259,913,225,1
260,3162,291,-1
261,2601,121,1
262,1592,253,-1
263,735,41,1
264,3547,418,-1
265,1370,0,1
266,4035,194,-1
267,2098,358,-1
268,3882,344,-1
269,4073,358,-1
270,728,366,1
271,914,11,1
272,832,1,1
273,1999,77,1
274,1727,118,1
275,677,168,-1
276,678,13,1
277,969,5,1
278,1154,413,-1
279,2694,14,1
280,686,12,1
281,3407,198,-1
282,1851,358,-1
283,1309,9,1
284,3092,148,-1
285,3654,1,1
286,1565,198,-1
287,2025,253,-1
288,709,12,1
289,2620,14,1
290,952,5,1
291,2665,291,-1
292,3808,358,-1
293,3597,253,-1
294,2576,9,1
295,2313,1,1
296,4003,413,-1
297,3214,12,1
298,1839,198,-1
299,2239,124,-1
300,3430,198,-1
301,2734,28,1
302,854,31,-1
303,3666,28,1
304,3798,198,-1
305,152,253,-1
306,4017,253,-1
307,223,7,1
308,3421,5,1
309,4478,413,-1
310,51,29,1
311,339,198,-1
312,2574,198,-1
313,3302,12,1
314,399,270,-1
315,3318,198,-1
316,64,6,1
317,3864,30,1
318,1304,18,1
319,1565,0,1
320,339,30,1
321,691,358,-1
322,3955,291,-1
323,2190,7,1
324,1977,96,-1
325,1566,96,-1
326,44,194,1
327,68,163,1
328,1523,253,-1
329,1222,198,-1
330,3656,96,-1
331,2629,358,-1
332,1388,12,1
333,4185,168,-1
334,512,5,1
335,1103,0,1
336,667,215,1
337,191,188,-1
338,3092,115,-1
339,641,1,1
340,3427,28,1
341,4288,358,-1
342,1994,26,-1
343,723,253,-1
344,2512,186,-1
345,884,172,-1
346,3545,184,-1
347,965,12,1
348,2984,331,-1
349,1362,96,-1
350,4171,26,-1
351,269,48,1
352,2802,253,-1
353,1234,48,1
354,1479,63,1
355,702,11,1
356,3263,236,-1
357,2555,253,-1
358,923,96,-1
359,2986,198,-1
360,3054,198,-1
361,3572,28,1
362,3815,371,-1
363,4073,168,-1
364,32,41,1
365,4250,253,-1
366,3318,172,-1
367,271,198,-1
368,3932,28,1
369,2199,0,1
370,134,12,1
371,4053,344,-1
372,4393,236,-1
373,4459,198,-1
374,3288,0,1
375,3545,253,-1
376,2645,96,-1
377,1000,28,1
378,3786,198,-1
379,648,3,1
380,3751,198,-1
381,2258,96,-1
382,3223,344,-1
383,1259,13,1
384,833,8,1
385,144,241,1
386,2190,14,1
387,891,11,1
388,1681,417,-1
389,216,28,1
390,2376,5,1
391,1195,0,1
392,3270,168,-1
393,1032,0,1
394,4171,96,-1
395,1904,8,1
396,3242,198,-1
397,364,14,1
398,2780,328,-1
399,1137,253,-1
400,2431,394,-1
401,223,5,1
402,710,7,1
403,35,137,1
404,4365,253,-1
405,1233,198,-1
406,2767,253,-1
407,2360,358,-1
408,178,344,-1
409,2775,18,1
410,35,321,1
411,4485,236,-1
412,2507,0,1
413,3141,0,1
414,2754,184,1
415,93,87,1
416,351,80,1
417,4031,358,-1
418,473,29,1
419,3903,86,-1
420,1243,253,-1
421,468,1,1
422,2787,30,1
423,124,86,-1
424,3392,71,-1
425,2338,130,-1
426,2169,198,-1
427,4461,198,-1
428,4401,198,-1
