0,169,183,1
1,90,106,1
2,114,118,1
3,251,262,1
4,184,199,1
5,150,166,1
6,31,24,-1
7,294,111,-1
8,33,1,-1
9,244,257,1
10,21,31,1
11,310,2,-1
12,124,313,-1
13,30,40,1
14,124,52,-1
15,4,2,-1
16,310,260,-1
17,8,13,1
18,286,294,1
19,34,44,1
20,193,115,1
21,44,56,1
22,5,6,1
23,256,119,1
24,279,287,1
25,269,140,-1
26,223,235,1
27,95,129,-1
28,321,328,1
29,245,258,1
30,152,140,-1
31,37,47,1
32,208,221,1
33,185,2,-1
34,310,72,-1
35,272,100,1
36,325,140,-1
37,306,78,-1
38,3,4,1
39,295,302,1
40,306,311,1
41,198,212,1
42,61,74,1
43,10,19,1
44,124,148,-1
45,227,238,1
46,228,311,-1
47,228,135,-1
48,124,24,-1
49,124,253,-1
50,115,311,-1
51,207,47,-1
52,33,24,-1
53,120,135,1
54,319,156,-1
55,173,187,1
56,257,267,1
57,231,242,1
58,254,239,-1
59,81,96,1
60,115,1,-1
61,20,24,-1
62,242,156,-1
63,109,124,1
64,310,240,-1
65,72,86,1
66,125,256,-1
67,207,271,-1
68,242,284,-1
69,124,298,-1
70,229,271,-1
71,218,231,1
72,154,27,1
73,17,27,1
74,124,113,-1
75,151,205,-1
76,238,214,-1
77,192,207,1
78,59,72,1
79,80,94,1
80,56,151,-1
81,190,205,1
82,228,220,-1
83,274,150,-1
84,110,151,-1
85,187,202,1
86,259,269,1
87,212,225,1
88,135,150,1
89,65,260,-1
90,12,205,-1
91,310,214,-1
92,295,220,-1
93,24,2,-1
94,6,17,1
95,200,30,1
96,100,116,1
97,52,65,1
98,134,149,1
99,91,107,1
100,40,50,1
101,128,144,1
102,119,133,1
103,201,316,-1
104,115,260,-1
105,201,129,-1
106,133,148,1
107,313,319,1
108,324,331,1
109,290,78,-1
110,228,334,-1
111,124,42,-1
112,284,293,1
113,124,133,-1
114,103,119,1
115,277,285,1
116,254,7,-1
117,94,110,1
118,201,156,-1
119,126,142,1
120,280,288,1
121,243,140,-1
122,12,150,-1
123,62,75,1
124,36,46,1
125,67,176,-1
126,5,7,1
127,229,240,1
128,31,41,1
129,65,31,-1
130,124,214,-1
131,78,92,1
132,13,24,-1
133,254,17,-1
134,184,24,-1
135,48,61,1
136,115,7,-1
137,201,7,-1
138,10,71,-1
139,45,57,1
140,194,208,1
141,297,304,1
142,124,140,1
143,234,244,1
144,307,312,1
145,84,99,1
146,51,140,-1
147,37,24,-1
148,58,140,-1
149,306,271,-1
150,190,167,-1
151,295,72,-1
152,281,290,1
153,14,23,1
154,4,5,1
155,75,25,1
156,243,337,-1
157,310,74,-1
158,124,257,-1
159,285,140,-1
160,57,151,-1
161,320,327,1
162,124,135,-1
163,213,226,1
164,142,158,1
165,254,218,-1
166,313,320,1
167,25,2,-1
168,115,151,-1
169,95,337,-1
170,176,191,1
171,228,265,-1
172,136,152,1
173,242,78,-1
174,124,62,-1
175,171,185,1
176,131,117,1
177,187,239,-1
178,124,23,-1
179,115,129,1
180,149,165,1
181,9,18,1
182,271,140,-1
183,124,205,-1
184,14,156,-1
185,125,71,-1
186,314,316,-1
187,262,273,1
188,117,131,1
189,272,99,1
190,310,51,-1
191,33,151,-1
192,152,168,1
193,242,81,-1
194,95,7,-1
195,148,164,1
196,191,206,1
197,311,140,-1
198,308,140,-1
199,293,2,-1
200,228,150,-1
201,22,32,1
202,90,140,-1
203,124,171,-1
204,280,289,1
205,312,318,1
206,305,310,1
207,201,140,-1
208,254,265,1
209,57,24,-1
210,318,325,1
211,301,151,-1
212,58,129,-1
213,106,122,1
214,255,266,1
215,312,150,-1
216,308,314,1
217,207,218,-1
218,204,217,1
219,263,274,1
220,302,308,1
221,228,107,-1
222,249,7,-1
223,310,205,-1
224,178,193,1
225,107,123,1
226,124,296,-1
227,330,256,-1
228,268,99,1
229,222,234,1
230,181,178,1
231,310,336,-1
232,65,132,-1
233,229,140,-1
234,95,252,-1
235,217,230,1
236,8,12,1
237,274,284,1
238,37,313,-1
239,52,140,-1
240,8,16,1
241,144,160,1
242,8,14,1
243,254,124,-1
244,310,313,-1
245,228,313,-1
246,310,249,-1
247,276,156,-1
248,172,186,1
249,123,138,1
250,104,120,1
251,104,239,-1
252,53,66,1
253,287,295,1
254,207,124,-1
255,4,151,-1
256,238,1,-1
257,85,101,1
258,260,271,1
259,243,256,1
260,124,80,-1
261,137,151,-1
262,309,24,-1
263,130,24,-1
