pred,label
1.0,1
0.9996389,1
3.9166617e-12,-1
0.0050286856,1
1.0,1
1.5729654e-08,-1
1.7975884e-09,-1
1.0,1
1.0,1
0.9999995,1
7.2899097e-17,-1
1.0,1
5.6591466e-07,-1
0.92344344,-1
0.99999976,1
0.9999999,1
1.8372386e-10,-1
1.0,1
0.490673,1
7.2295256e-06,-1
6.1639715e-16,-1
3.069596e-11,-1
2.584122e-09,-1
3.2075926e-13,-1
0.97306824,1
5.9655836e-15,-1
0.9999682,1
5.921001e-05,-1
3.2953258e-11,-1
0.99999416,1
0.9999604,1
1.0,1
1.976497e-11,-1
1.0,1
0.99999833,1
0.00030179202,1
0.9999988,1
8.048153e-13,-1
0.9969318,1
7.473156e-09,-1
1.885628e-06,-1
1.0,1
1.0,1
0.99999225,1
6.4364194e-08,-1
3.4690983e-11,-1
0.99999917,1
1.2083628e-07,-1
8.6660495e-10,-1
1.0,1
2.7971224e-15,-1
0.99999726,1
1.9744493e-09,-1
0.9996979,1
1.0,1
5.867129e-11,-1
6.0742193e-09,-1
7.295798e-08,-1
4.5218418e-10,-1
1.0,1
0.99999785,1
1.0,1
0.99999404,1
2.0952307e-06,-1
0.49503872,1
0.99999416,1
0.23371194,-1
0.9995215,1
1.7738321e-09,-1
5.4036095e-11,-1
0.0009092479,-1
1.8173402e-07,-1
1.0,1
0.9887792,1
0.9992718,1
1.0,1
0.0004343178,-1
4.541283e-09,-1
1.7699649e-10,-1
5.3938504e-10,-1
8.075189e-12,-1
1.0,1
0.9999994,1
1.0,1
3.0948574e-11,-1
0.999298,1
0.00011879997,-1
0.0009401158,1
0.99992883,1
3.216709e-13,-1
0.99999785,1
1.0,1
1.0,1
8.22653e-08,-1
4.2035984e-09,-1
0.9999994,1
9.781618e-10,-1
1.0,1
9.7440825e-05,-1
0.96179384,-1
1.0,1
0.01576537,1
1.0,1
0.9999999,1
2.4406563e-05,-1
0.9999995,1
0.9988751,1
1.7053229e-07,-1
7.082061e-08,-1
0.99986374,1
2.6563632e-10,-1
0.9968051,-1
2.543143e-12,-1
5.755737e-10,-1
0.9999194,1
0.9999932,1
6.278482e-14,-1
1.184635e-13,-1
1.0020514e-05,-1
1.7581352e-06,-1
1.0,1
