pred,label
3.990048e-07,-1
0.9999988,1
0.99999785,1
2.1158641e-05,-1
1.4033432e-08,-1
0.0016205389,-1
3.8017763e-11,-1
0.9999758,1
2.0205654e-10,-1
0.6620554,-1
0.9956567,1
1.4637609e-05,-1
0.9279944,-1
0.99997294,1
0.9999826,1
0.00011929321,-1
8.9939745e-10,-1
0.037028298,-1
0.11284846,-1
0.0005902135,-1
0.99999654,1
0.999992,1
6.491992e-05,-1
0.00023623265,-1
1.4081675e-06,-1
0.9665513,-1
0.00018390096,-1
0.9999994,1
0.99947566,1
2.8918935e-06,-1
0.00012162757,1
0.9998989,1
0.011118342,-1
0.9999949,1
0.062157635,-1
0.99999726,1
0.9999963,1
0.99919635,1
7.0116585e-08,-1
0.99815804,1
2.3926813e-07,-1
0.9238141,-1
1.9192792e-06,-1
0.99990034,1
7.7663826e-05,-1
0.99887246,1
0.99998987,1
0.9999993,1
0.99999905,1
0.9999999,1
1.0261826e-09,-1
0.99999297,1
0.9952803,1
0.00014575593,-1
0.9999989,1
0.00016824782,-1
0.9998907,1
5.378556e-06,-1
0.00055435835,-1
0.9999994,1
0.9999999,1
2.0882922e-05,-1
3.962268e-05,-1
2.7422468e-06,-1
2.9603168e-06,-1
6.7940014e-06,-1
1.0,1
6.976473e-06,-1
0.9999937,1
5.848871e-05,-1
0.0005451522,1
2.0758805e-06,-1
0.99999964,1
0.9999995,1
0.0003050824,-1
0.96724474,-1
0.99983084,1
0.99999976,1
0.37658453,-1
1.5646052e-08,-1
0.9999999,1
0.9999975,1
0.99718046,1
0.8421732,1
0.99999356,1
3.2956495e-09,-1
0.99999666,1
1.0771904e-11,-1
0.99999714,1
0.99999976,1
2.200673e-05,-1
1.2765959e-09,-1
1.3733387e-06,-1
0.8851568,1
0.0002911401,-1
0.7335236,1
8.600439e-06,-1
0.9999999,1
0.99998355,1
0.99997175,1
1.0,1
0.9997665,1
7.311683e-11,-1
0.9510572,-1
4.3407816e-10,-1
0.9999999,1
8.567317e-08,-1
0.9999999,1
0.012371182,-1
1.0,1
0.99995005,1
0.99999976,1
0.9989593,1
0.00076613657,-1
0.9420017,1
4.3893624e-07,-1
0.99767214,1
0.9999945,1
0.9999076,1
3.8285954e-05,-1
0.99850047,1
0.9999951,1
1.7583328e-05,-1
0.027088435,-1
0.99965763,1
0.0011810395,-1
0.99999976,1
8.739506e-07,-1
0.50230145,-1
0.9999982,1
0.99997246,1
1.3197287e-05,-1
0.41633105,-1
0.98494697,1
0.9029542,-1
0.5792619,-1
2.1809153e-06,-1
7.9202455e-06,-1
0.99999976,1
0.999982,1
1.21234325e-05,1
0.0002456129,-1
0.99998677,1
1.0824556e-05,-1
5.416477e-11,-1
1.8020211e-08,-1
0.9997435,1
0.99902594,1
8.799041e-11,-1
1.0,1
1.0,1
7.344386e-08,-1
1.0,1
0.9999747,1
4.077505e-11,-1
2.8456017e-07,-1
1.0,1
3.3180618e-07,-1
6.371579e-10,-1
0.9999964,1
2.868195e-10,-1
1.2629136e-05,-1
0.99999857,1
0.99999833,1
1.2115198e-07,-1
1.1365441e-06,-1
0.027178137,-1
0.9999993,1
1.3413273e-06,-1
1.0,1
0.99999905,1
5.901768e-06,-1
1.4317023e-05,-1
4.3172142e-05,-1
5.8513747e-06,-1
1.68558e-08,-1
1.0,1
1.0,1
1.0,1
0.9999956,1
2.7481248e-09,-1
7.556567e-06,-1
1.0,1
0.99997616,1
1.8616638e-09,-1
0.99999976,1
1.9592997e-10,-1
0.9999989,1
1.5356859e-07,-1
0.99967635,1
0.9999999,1
0.01380016,1
0.999551,-1
1.0,-1
1.0,1
1.0,1
8.390766e-07,-1
0.0025908067,-1
1.0,1
1.0,1
0.9999336,1
3.2594152e-10,-1
0.9999927,1
0.99999917,1
1.0,1
3.1506278e-12,-1
1.2609557e-09,-1
0.97832996,1
8.5731075e-11,-1
0.97726303,1
2.2602064e-08,-1
1.1722481e-09,-1
1.0846207e-11,-1
0.99999964,1
7.1201573e-13,-1
0.9998004,1
0.9999851,1
0.99999654,1
4.2892205e-07,-1
0.00023374059,-1
0.99998176,1
3.4891137e-10,-1
0.60938394,-1
0.9999994,1
0.99980456,-1
1.6795103e-06,-1
0.0026516858,-1
0.99928904,1
7.9357385e-08,-1
1.0,1
0.996599,1
0.15641451,-1
5.5975164e-05,-1
4.56832e-05,-1
0.008595557,-1
0.99961984,1
1.1125926e-05,-1
1.0,1
0.9999994,1
1.4549313e-10,-1
1.0,1
8.659654e-05,-1
0.00044936,-1
1.0,1
1.1457947e-12,-1
1.0,1
1.9718354e-11,1
0.9999994,1
3.0545223e-05,-1
1.0,1
0.99999774,1
0.9999982,1
0.9999999,1
0.99995613,1
1.0,1
0.71266764,1
0.051070787,-1
2.9282467e-07,-1
2.979143e-13,-1
1.0,1
0.9999778,1
1.0,1
0.999746,1
0.0024753415,-1
2.0613197e-06,-1
1.30091385e-05,-1
1.5698219e-11,-1
0.9999999,1
1.5316872e-09,-1
1.0,1
1.6573019e-06,-1
2.957265e-07,1
7.101231e-11,-1
1.0,1
1.0,1
0.52245533,-1
0.9999989,-1
1.0,1
1.06836595e-10,-1
2.7883539e-08,-1
6.84076e-05,-1
7.4503555e-06,-1
0.998026,1
0.99999404,1
0.99999785,1
0.0006761157,-1
2.5357045e-07,-1
0.9932214,1
1.0,1
1.0,-1
3.800751e-09,-1
0.99993193,1
3.5910884e-12,1
3.177345e-05,-1
0.8471676,1
1.3439987e-10,-1
0.9999999,1
0.9999993,1
9.172155e-13,-1
0.999969,1
0.9998795,1
1.0,1
1.0,1
1.1177026e-06,-1
1.0,1
0.99992025,1
0.99999905,1
0.028366933,-1
1.0,1
1.0,1
0.99999976,1
5.515543e-06,-1
1.0,1
1.0,1
1.3192644e-05,-1
1.0,1
3.7500884e-11,-1
2.6741226e-08,-1
1.0,1
1.5599743e-12,-1
0.02408363,-1
0.9999819,1
3.0070468e-10,-1
1.7610556e-07,-1
2.1991393e-09,-1
0.99999976,1
0.99999976,1
9.062429e-06,-1
1.534716e-10,-1
0.99999964,1
1.0,1
4.6955124e-09,-1
0.99995625,1
4.062976e-09,-1
0.9999993,1
2.2915127e-15,-1
4.5791836e-11,-1
1.0,1
1.0,1
0.99999976,1
0.9999956,1
1.0,1
2.1850374e-06,-1
1.0,1
1.8492994e-08,-1
3.3954132e-07,-1
0.9999951,1
2.2308505e-16,-1
1.0,1
0.0014968072,-1
0.015165586,-1
0.0006414699,-1
5.2351834e-10,-1
9.512938e-05,-1
0.9999999,1
1.0,1
7.2522894e-08,-1
1.0,1
0.99982774,1
7.7991536e-13,-1
0.9999896,1
0.7285989,1
2.9867078e-11,-1
0.9999999,1
1.9463386e-09,-1
1.0,1
0.9053813,1
1.0,1
0.25166816,-1
0.9999995,1
0.99998367,1
0.9254169,-1
4.855817e-11,-1
1.0,1
0.9999882,1
0.9994332,1
8.611982e-11,-1
0.0001503082,-1
1.0021654e-07,-1
1.0,1
4.5845216e-08,-1
2.1539516e-05,-1
1.0,1
1.2551779e-12,-1
1.0,1
1.07601233e-10,-1
2.876358e-10,-1
0.11661369,-1
1.0753824e-10,1
5.5181926e-10,-1
0.9993119,1
3.4007833e-13,-1
0.53485894,1
0.9996537,1
1.0,1
6.158202e-12,-1
1.4468486e-09,-1
1.0,1
3.7947023e-09,-1
4.876636e-05,-1
1.4028727e-07,-1
0.9848529,1
0.0024348407,-1
1.0645834e-06,-1
4.708581e-12,-1
4.227329e-15,-1
1.381842e-08,-1
4.32073e-08,-1
1.0,1
8.901277e-06,-1
0.9997098,-1
4.4797778e-07,-1
