pred,label
0.0077145253,-1
0.004389964,-1
8.993043e-05,-1
0.9966537,1
0.00012711612,-1
0.9979796,1
0.974784,1
0.99989784,1
0.00062632345,-1
0.9999993,1
0.30270985,-1
0.021124005,-1
0.004474493,-1
0.013894582,-1
0.99999964,1
0.99993,1
0.001970707,-1
0.024545476,-1
0.99927956,1
0.009144802,-1
0.9998691,1
0.0031785863,-1
0.9995672,1
0.9999888,1
0.99999917,1
0.9940994,1
0.9757564,1
0.99999535,1
2.3791457e-05,-1
0.99998724,1
0.003793497,-1
0.9999943,1
0.999501,1
0.9998411,1
1.0,1
0.99963343,1
0.0011503224,-1
0.0013577227,-1
2.8935903e-05,-1
0.99959856,1
0.99875486,1
0.9999999,1
0.0077111386,-1
4.4030276e-05,-1
0.0686345,-1
0.993757,1
0.0002122908,-1
0.90562963,1
0.9999808,1
7.979191e-06,-1
0.0016004004,-1
0.0011370558,-1
0.99913484,1
0.011311289,-1
0.99903893,1
0.99989355,1
0.84001744,1
0.0130767785,-1
0.9984157,1
0.9738184,1
0.00032156133,-1
0.0010827503,-1
0.023143861,-1
9.965948e-05,-1
0.98690945,1
0.007827693,-1
3.0010855e-05,-1
0.9998022,1
0.019576907,-1
0.0026188288,-1
0.004484321,-1
0.99999905,1
8.397985e-06,-1
0.00035550384,-1
0.9997904,1
0.0014453256,-1
0.9998809,1
9.8227836e-05,-1
0.0008141176,-1
8.495185e-06,-1
0.9982827,1
0.9991696,1
0.13530137,-1
0.9997209,1
0.0024368474,-1
0.043389197,-1
0.9871727,1
0.00030214153,-1
0.99904066,1
0.9998679,1
4.1776828e-05,-1
0.0075616487,-1
0.9993888,1
0.97330296,1
0.13482267,-1
0.064351805,-1
0.99896777,1
0.99968183,1
0.0027504927,-1
4.96842e-05,-1
0.0021531712,-1
0.99656856,1
0.99816895,1
3.5576195e-06,-1
0.9991898,1
0.004604027,-1
0.9999989,1
0.0053573116,-1
0.15371315,-1
0.9982913,1
0.008911897,-1
0.00018005891,-1
0.99999857,1
0.9999207,1
0.9964037,1
0.9980521,1
0.0008399592,-1
0.0018840716,-1
0.99998426,1
0.0026065053,-1
0.9971865,1
0.35811034,-1
0.051148005,-1
5.8783335e-06,-1
5.2138286e-05,-1
0.99996686,1
0.9999503,1
0.00046207584,-1
0.99999297,1
0.9989876,1
0.99986947,1
0.99999607,1
0.99920684,1
2.0410389e-05,-1
0.9999621,1
1.1505465e-05,-1
0.99970263,1
0.7874795,1
0.99690104,1
0.9999999,1
0.99920005,1
0.9999454,1
0.99276125,1
0.9996152,1
0.05311055,-1
5.5917815e-05,-1
0.999992,1
0.99951243,1
6.478344e-05,-1
8.336145e-06,-1
0.9990231,1
0.9997875,1
0.06696747,-1
0.99998975,1
1.8931273e-06,-1
0.002617091,-1
0.0003261157,-1
5.100405e-05,-1
0.00082602224,-1
0.9971576,1
0.9999057,1
0.9999894,1
0.0010252794,-1
0.9880211,1
0.003308953,-1
0.999974,1
0.99900985,1
0.021288287,-1
0.9977228,1
0.99955887,1
0.08316967,-1
0.9993907,1
0.0062174113,-1
0.0050156596,-1
0.20538864,-1
0.00012488227,-1
0.9998944,1
0.9999974,1
0.9951514,1
0.054450274,-1
0.0015641096,-1
0.9986916,1
0.0066249883,-1
0.000109395754,-1
0.99596846,1
0.99951243,1
0.00015897964,-1
0.99979097,1
9.743816e-06,-1
1.2587651e-05,-1
0.0058834725,-1
0.99997604,1
0.99998057,1
0.00095821783,-1
0.99993896,1
0.9987286,1
0.0016596958,-1
0.9999249,1
0.9999776,1
0.0023859811,-1
0.00019039119,-1
0.99996114,1
0.00014298281,-1
0.00029992472,-1
0.9998029,1
0.99971944,1
0.009280045,-1
0.9994454,1
0.9974809,1
0.9999987,1
0.001095609,-1
0.00135253,-1
0.9991084,1
0.9999999,1
0.9996693,1
0.9998392,1
1.1083596e-05,-1
4.1525464e-06,-1
0.99981767,1
0.99988174,1
0.00017105683,-1
0.9985845,1
0.00064749795,1
0.9999999,1
0.99966526,1
0.013088728,-1
2.2239299e-06,-1
1.0878172e-05,-1
0.009630568,-1
0.99954116,1
0.045596477,-1
0.0022112413,-1
0.99991417,1
0.93103266,1
0.99300945,1
4.8688158e-05,-1
0.07185581,-1
5.716987e-05,1
0.0001840513,-1
0.045577474,-1
0.9996282,1
0.017225841,-1
0.04597824,-1
0.27322927,-1
0.03495392,-1
0.0005281941,-1
0.18129587,-1
0.07681095,-1
0.0033010303,-1
8.58853e-06,-1
0.00068260665,-1
0.0008201993,-1
0.9979564,1
0.9999088,1
0.9998418,1
0.010229066,-1
0.0030128963,-1
0.7396516,1
0.90174633,1
0.00064031116,-1
0.99999285,1
0.037918758,-1
0.9996892,1
0.9999926,1
0.0004986533,-1
0.9996599,1
0.999637,1
0.999876,1
0.0073770606,-1
0.999841,1
9.69246e-07,-1
0.025255498,-1
0.99998045,1
0.44241503,-1
0.99999094,1
0.006550541,-1
0.9729461,1
0.9999343,1
0.0007013024,-1
0.99999523,1
0.99987936,1
0.0009551402,-1
0.6070572,-1
0.0003359053,-1
0.9998248,1
0.99986327,1
0.0008348361,-1
0.9714882,1
0.9999677,1
0.9266041,1
0.000323774,-1
0.0018038995,-1
0.9999498,1
0.99397993,1
0.9998449,1
0.0033385947,-1
0.010780429,-1
0.8763187,1
0.9906399,1
0.006560149,-1
0.0037465645,-1
0.99955434,1
0.9995846,1
0.9999379,1
0.99998736,1
0.028695,-1
0.006348152,-1
0.00068630354,-1
0.00020128956,-1
0.9999939,1
0.9999584,1
0.99996185,1
0.13186818,-1
0.0004906932,-1
0.9900058,1
0.011292162,-1
0.046793558,-1
0.0069775335,-1
0.05294781,-1
0.9599203,-1
0.029337287,-1
0.035991494,-1
0.9999603,1
0.99976355,1
0.030438587,-1
0.99991524,1
0.991959,1
0.5881661,1
0.9993136,1
0.99958307,1
0.00029111517,-1
0.9999995,1
0.9999982,1
0.83924574,-1
5.146096e-06,-1
0.0024336968,-1
0.9999753,1
0.99780935,1
0.9607137,1
0.00651306,1
4.9839855e-05,-1
0.9999995,1
0.99592435,1
0.9905261,1
0.99999297,1
0.00062484475,-1
0.08627274,-1
0.0100574475,-1
0.9911032,1
0.00033286502,-1
0.9941755,1
0.9980884,1
0.00037927952,-1
0.9997434,1
0.0128314905,-1
0.00044010984,-1
0.000121358564,-1
0.9950004,1
0.27531114,1
0.99994767,1
0.9889102,1
0.0044898954,-1
0.9997092,1
0.9999882,1
3.8161925e-06,-1
0.017115684,-1
0.0013100073,-1
0.99995637,1
0.00085381174,-1
0.99487936,1
0.00013938386,-1
0.99996376,1
0.99360776,1
0.00015037054,-1
5.576195e-05,-1
0.9976915,1
0.9976064,1
0.015219793,1
0.9998965,1
0.0103354845,-1
0.99975675,1
0.9988759,1
0.9999987,1
0.01880438,-1
0.99205506,1
3.017455e-05,-1
2.5041367e-05,-1
1.4262811e-05,-1
1.7510571e-06,-1
1.6957893e-05,-1
0.01910297,-1
0.9846373,1
0.009705762,-1
0.0966997,-1
0.0011179647,-1
0.00061263284,-1
0.99997735,1
0.9966698,1
0.9998965,1
0.9993262,1
0.99652463,1
0.004348361,-1
0.24932578,-1
