pred,label
0.06916842,1
0.019849896,1
0.033465743,1
-0.05875179,-1
0.08193907,1
-0.017967612,1
0.08586958,1
0.012096792,1
0.032487392,1
0.0062701106,1
0.043118894,1
0.058419168,1
0.08042407,1
-0.1295197,-1
0.013138413,1
-0.058632344,-1
-0.007275462,1
0.0070466697,1
-0.15015283,-1
-0.12941441,-1
-0.1498372,-1
0.042447507,1
-0.008819222,1
-0.009051412,-1
-0.14076212,-1
0.00814417,1
-0.13785005,-1
-0.14019585,-1
-0.13707945,-1
-0.036333233,-1
-0.01071614,-1
0.07769358,1
0.053459704,1
-0.07075429,-1
0.023602158,1
-0.071148664,-1
-0.019529969,-1
-0.014822662,-1
-0.13730636,-1
0.021677554,1
-0.13422129,-1
-0.020434797,-1
-0.009329945,-1
-0.05896309,-1
0.086894006,1
-0.12873828,-1
-0.07149002,-1
-0.15222844,-1
-0.06664908,-1
0.01211229,1
0.0525918,1
0.0812799,1
-0.08263594,-1
0.052214652,1
0.07400468,1
-0.123863906,-1
-0.011291176,1
-0.008665532,-1
-0.14835584,-1
-0.0105293095,-1
0.028549075,1
-0.13191733,-1
-0.0562101,-1
0.04948193,1
0.071522176,1
-0.13981798,-1
0.005354792,1
-0.12068868,-1
0.022776008,1
-0.08384618,-1
-0.07301399,-1
-0.13044754,-1
0.020650059,1
-0.009246945,-1
-0.009517759,-1
-0.0013025701,1
-0.06732151,-1
0.022656143,1
-0.008128047,1
-0.07023767,-1
-0.12425923,-1
0.01138407,1
-0.010522574,1
0.05012119,1
-0.13320142,-1
0.036705315,1
-0.0073797107,1
-0.079063416,-1
-0.13702548,-1
-0.13103893,-1
-0.15130967,-1
-0.14016086,-1
-0.12050006,-1
-0.12481287,-1
-0.122825265,-1
-0.040508747,-1
-0.076435626,-1
-0.03790298,-1
-0.0038152933,1
0.023001462,1
0.040201753,1
0.06706831,1
-0.13912001,-1
-0.07650584,-1
-0.14437056,-1
-0.12670717,-1
0.03836897,1
-0.06561145,-1
0.08652845,1
0.011042327,1
-0.13997334,-1
-0.012974322,-1
0.041782737,1
-0.136192,-1
0.086812794,1
0.047794253,1
0.08332983,1
0.01047191,1
0.04177448,1
0.086277455,1
0.079135805,1
0.0051383376,1
-0.008498132,-1
-0.0021656454,1
-0.08409196,-1
-0.1386641,-1
0.050009012,1
-0.0648652,-1
0.086316556,1
-0.13516596,-1
0.08203265,1
-0.12816751,-1
0.043861777,1
-0.09047422,-1
-0.019310385,-1
-0.06607553,-1
0.077809244,1
-0.0062222183,1
0.04087442,1
0.002159685,-1
-0.061724335,-1
0.096351266,1
0.055034786,1
-0.13797027,-1
-0.14290175,-1
0.041381627,1
-0.13124174,-1
-0.14006361,-1
0.03951785,1
-0.0054451823,1
-0.08012864,-1
0.05014661,1
-0.073854476,-1
-0.00895682,1
0.036513925,1
0.08393395,1
0.056106567,1
0.072402894,1
-0.038993597,-1
-0.077584416,-1
-0.15256026,-1
-0.14738947,-1
-0.0099616945,-1
-0.030992746,-1
-0.014717549,1
-0.1500195,-1
-0.07890102,-1
0.0074129403,-1
-0.1433253,-1
0.0073432624,1
-0.06183669,-1
-0.1560601,-1
0.01987037,1
-0.13971904,-1
-0.0641278,-1
0.022867888,1
-0.009414852,-1
0.013357431,1
-0.0072592497,1
0.08845201,1
0.0039952397,-1
-0.14389986,-1
0.007974654,1
-0.14027041,-1
0.08178344,1
0.005387306,-1
-0.12920958,-1
0.014131576,1
-0.13300914,-1
0.078977615,1
-0.058119297,-1
-0.009248793,1
0.03910011,1
-0.004837513,1
0.0069690943,1
0.051026195,1
-0.13747808,-1
-0.06754428,-1
0.0818136,1
0.050263673,1
-0.14491367,-1
0.08202651,1
-0.0727053,-1
0.0005155504,-1
-0.03451124,-1
0.015409499,1
-0.017871022,-1
-0.021560103,1
-0.005492449,1
-0.13443962,-1
-0.020059288,-1
-0.032717854,-1
0.041759968,1
0.041749895,1
-0.11471251,-1
-0.13236171,-1
0.018115759,1
0.08458814,1
-0.070326924,-1
-0.010732919,-1
0.022642702,1
0.04588458,1
0.042820215,1
0.029367924,1
0.046434164,1
-0.038492918,-1
0.030712843,1
0.044511795,1
-0.0055681467,1
0.07138717,1
0.044594407,1
-0.02742216,-1
-0.074899554,-1
0.021674305,1
-0.062391818,-1
-0.084397376,-1
0.05445552,1
0.021064758,1
0.089230776,1
-0.017337143,1
-0.008353293,1
0.023745507,1
-0.13689572,-1
0.07789588,1
-0.0635595,-1
-0.008806318,-1
0.038648814,1
0.03838128,1
-0.14770383,-1
0.02035585,1
-0.004735559,-1
-0.13554361,-1
-0.07156527,-1
-0.06746948,-1
-0.1363222,-1
0.07429895,1
0.007816434,1
-0.1359441,-1
-0.07110813,-1
-0.13965777,-1
-0.14191157,-1
0.018100798,1
0.0005529821,-1
0.008418739,1
0.033405155,1
-0.0014466345,-1
0.0043902695,1
0.028728604,1
0.037955582,1
-0.14707896,-1
-0.07349107,-1
-0.009162605,-1
-0.03781563,-1
-0.07573977,-1
-0.1358904,-1
-0.08238679,-1
-0.14114004,-1
-0.08331737,-1
0.010047227,1
-0.062856376,-1
-0.12767446,-1
0.018857688,1
-0.12789819,-1
0.046224236,1
-0.13587886,-1
-0.13594598,-1
-0.054795742,-1
-0.009557635,-1
0.025008023,1
-0.015007377,-1
-0.13280699,-1
-0.013863474,1
-0.008394569,1
0.022185743,1
-0.006005287,-1
-0.12633952,-1
0.0830819,1
0.015181243,1
-0.00901857,-1
-0.018262088,-1
0.077935934,1
0.015175611,1
0.070586115,1
-0.06371644,-1
-0.0073643625,-1
0.07684326,1
0.090548635,1
-0.031698942,-1
-0.020993948,-1
-0.011174113,1
-0.07680288,-1
-0.069173634,-1
-0.14313358,-1
-0.05906397,-1
0.021773756,1
-0.002919525,1
-0.019496083,1
-0.04249373,-1
0.055365324,1
0.0064941943,1
-0.13416642,-1
-0.06898546,-1
0.08009043,1
-0.1477828,-1
0.020938486,1
0.039093584,1
0.081671566,1
0.021639228,1
-0.14201212,-1
-0.004910022,1
0.05547738,1
-0.14453784,-1
0.008003473,1
0.027639449,1
-0.075849414,-1
-0.07043907,-1
-0.14283511,-1
0.04042518,1
-0.055239677,-1
0.022501767,1
0.081747174,1
-0.03395915,-1
-0.08233321,-1
-0.035020202,-1
-0.12821326,-1
-0.06982112,-1
-0.06665462,-1
-0.13221192,-1
0.09092787,1
-0.12728924,-1
0.054418266,1
-0.063862234,-1
-0.11760211,-1
0.027191311,1
0.07160875,1
0.013955802,1
-0.07893881,-1
-0.13894197,-1
0.030548066,1
0.00092324615,1
-0.024418026,-1
0.05431938,1
-0.1352953,-1
-0.08356506,-1
0.04556936,1
-0.03913188,-1
-0.14352736,-1
-0.14670283,-1
0.02650237,1
-0.11810961,-1
-0.1302337,-1
-0.037579983,-1
0.049364954,1
0.021262586,1
0.03961444,1
-0.059792697,-1
0.015190363,1
-0.06420329,-1
0.05083996,1
0.07421547,1
-0.13584551,-1
0.014473379,1
-0.07425168,-1
-0.07066926,-1
-0.035833508,-1
0.04328075,1
-0.07634723,-1
0.08839011,1
-0.008495748,-1
-0.0020217896,-1
0.058208704,1
0.015133172,1
0.047165275,1
-0.16548362,-1
0.005848348,1
0.007479012,1
-0.008858889,-1
-0.021078616,-1
-0.026076853,-1
-0.14051092,-1
-0.010619283,1
-0.12793499,-1
-0.13114381,-1
-0.010985285,-1
0.013342768,1
-0.05961874,-1
0.013477474,1
-0.07245779,-1
0.084119976,1
-0.14722422,-1
-0.13130113,-1
-0.006241828,1
-0.13595068,-1
-0.07519472,-1
-0.13273618,-1
0.056460977,1
-0.13763097,-1
0.028089285,1
0.041755497,1
-0.13368931,-1
0.08110434,1
0.02151087,1
-0.13219741,-1
0.04576236,1
-0.13395369,-1
-0.023512512,-1
-0.16012836,-1
0.027437598,1
0.081539124,1
-0.13868007,-1
0.046818495,1
-0.077733606,-1
-0.1437507,-1
-0.0050939023,1
0.023303509,1
-0.010682344,1
-0.083705336,-1
0.04646963,1
-0.14457056,-1
0.040263325,1
0.011379987,1
-0.13181236,-1
-0.07095432,-1
0.028301,1
-0.03060621,-1
-0.0028772354,1
-0.12739897,-1
-0.13654733,-1
-0.013784677,1
-0.05785638,-1
-0.15654564,-1
0.084046304,1
0.023388863,1
0.0314264,1
0.016403764,1
-0.008915216,-1
-0.0713518,-1
-0.005001545,-1
-0.15067878,-1
0.039179385,1
-0.065882325,-1
0.042729795,1
0.011097729,1
0.040151417,1
-0.00927642,1
-0.13974985,-1
0.089892775,1
0.08559242,1
0.0074837506,1
0.014420241,1
0.03193119,1
0.07900807,1
-0.1412336,-1
0.04172629,1
-0.009903222,-1
0.04842186,1
-0.00411278,1
0.08360049,1
0.032115757,1
-0.06565225,-1
-0.037766546,-1
0.0767687,1
0.030141115,1
-0.0093924105,1
-0.12798336,-1
-0.00010275841,1
-0.11774024,-1
-0.0040800273,1
-0.15903592,-1
-0.06232369,-1
-0.06399548,-1
-0.14235228,-1
0.0022336245,1
-0.1302099,-1
-0.12615645,-1
-0.07510802,-1
-0.13342267,-1
-0.078834295,-1
-0.1337803,-1
0.045409232,1
-0.081750154,-1
-0.13898662,-1
-0.07287353,-1
-0.037258983,-1
0.038853884,1
-0.083486766,-1
0.024112463,1
0.021811664,1
-0.07070923,-1
-0.034647048,-1
-0.1487244,-1
-0.14609352,-1
-0.009020358,1
0.00908792,1
0.083357394,1
0.012665659,1
-0.018633276,-1
-0.0153392255,-1
0.08955991,1
0.038626194,1
-0.06353384,-1
-0.14381373,-1
-0.015060306,1
-0.008309573,-1
-0.0007967055,-1
0.047144145,1
0.02822429,1
-0.009274811,-1
0.0705449,1
-0.07770616,-1
0.05754614,1
-0.0016489327,1
0.014358699,1
-0.008871257,1
-0.13529176,-1
0.021177053,1
0.012023509,1
0.058453053,1
0.021172285,1
0.05704546,1
0.010045201,1
-0.05851242,-1
-0.004509419,1
-0.0670664,-1
0.02806878,1
-0.12247169,-1
-0.010163844,-1
-0.1427244,-1
0.005176604,-1
-0.0033742487,1
-0.14542511,-1
-0.12904376,-1
-0.06981224,-1
0.01115337,1
-0.07221991,-1
0.024236143,1
0.013523668,1
0.022339076,1
-0.03945583,-1
0.0108606815,1
-0.009743571,1
-0.007976145,-1
-0.07063496,-1
0.040136218,1
-0.009480119,-1
0.049535275,1
-0.062303454,-1
0.030725569,1
-0.1327995,-1
-0.009090811,-1
-0.06820637,-1
-0.07604393,-1
-0.067881584,-1
0.015374213,1
-0.13615859,-1
-0.12947935,-1
0.055499822,1
-0.0034535527,-1
-0.1526072,-1
0.027873129,1
-0.06532064,-1
0.021721661,1
0.035432667,1
0.0516662,1
-0.06793645,-1
-0.11518443,-1
0.028404772,1
-0.12769735,-1
0.006785512,1
0.0067259967,1
-0.07414666,-1
0.03458509,1
-0.14282367,-1
0.021080166,1
-0.008023351,1
-0.08308205,-1
0.028485268,1
0.0114581585,1
-0.13351426,-1
0.04045546,1
0.014030933,1
0.048583746,1
0.039547235,1
0.07229394,1
-0.0055012405,-1
-0.14627793,-1
0.0016121268,1
-0.06605828,-1
0.045830578,1
0.0526841,1
-0.13309917,-1
0.041320026,1
0.011580229,1
-0.024860531,-1
-0.12852511,-1
-0.008455485,-1
0.028654248,1
0.037252486,1
0.04269123,1
0.023771405,1
-0.13998008,-1
-0.009886026,-1
-0.016164064,-1
0.013855666,1
-0.07948798,-1
-0.13716719,-1
-0.089312285,-1
-0.009446621,-1
-0.13968197,-1
0.042264283,1
-0.03162387,-1
0.0058021843,1
0.0057304204,-1
0.028142035,1
0.053407013,1
0.07613501,1
